"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Static Type Inference for Foreign Functions of Python","M. Hu; Y. Zhang; W. Huang; Y. Xiong","University of Science and Technology of China, Hefei, China; University of Science and Technology of China, Hefei, China; University of Science and Technology of China, Hefei, China; University of Science and Technology of China, Hefei, China",2021 IEEE 32nd International Symposium on Software Reliability Engineering (ISSRE),"11 Feb 2022","2021","","","423","433","Static type inference is an effective way to maintain the safety of programs written in a dynamically typed language. However, foreign functions implemented in another programming language are often outside the inference range. Python, a popular dynamically typed language, has a lot of widely used packages which follow the multilingual structure with C/C++ extension modules. Existing deterministic Python static type inference tools which are not based on type annotations can do nothing about these foreign functions. In this paper, we propose a novel method to infer the type signature of foreign functions by analyzing implicit information in the layer of foreign function interface. We design a static type inference system, its evaluation on CPython, NumPy and Pillow shows that our method soundly infers the number and type of arguments for most foreign functions. Our results can further work as a complement to the state-of-the-art Python static type inference tool and enable it to analyze programs with foreign function calls. We catch 48 bugs of mismatch between foreign function declaration and its implementation, which make a parameter-free foreign function take argument of any type. 8 of the bugs we reported have been confirmed and fixed by communities.","2332-6549","978-1-6654-2587-2","10.1109/ISSRE52982.2021.00051","National Natural Science Foundation of China(grant numbers:61772487); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9700268","foreign function interface;static analysis;type system;static type inference;dynamically typed language","Analytical models;Annotations;Computer bugs;Software;Software reliability;Safety;Python","","5","","34","IEEE","11 Feb 2022","25-28 Oct. 2021","25-28 Oct. 2021","IEEE","IEEE Conferences"
"S3ntinel: An Extensible Static Analysis Framework for Android Applications","S. Doshi; I. Siddavatam","Dept. of Information Technology, K.J.Somaiya College of Engineering, Mumbai, India; Dept. of Information Technology, K.J.Somaiya College of Engineering, Mumbai, India",2018 Fourth International Conference on Computing Communication Control and Automation (ICCUBEA),"25 Apr 2019","2018","","","1","5","The lack of customizable Android static analysis tools has caused analysts to devote a large chunk of the company resources on developing custom tools that become irrelevant once the project is complete. Lack of sufficiently maintained documentation for the available static analysis frameworks has further added fuel to the fire. With more and more malwares being released into the Android market, there is an urgent need for a an extensible static analysis framework that can be utilized to develop tools on the fly without reinventing the wheel and thus saving a lot of time and money. The proposed solution attempts to fill that void.","","978-1-5386-5257-2","10.1109/ICCUBEA.2018.8697714","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8697714","android;decompilation;smali;application security;python-framework;static analysis","Java;Static analysis;Tools;Python;Information security;Syntactics","","3","","15","IEEE","25 Apr 2019","16-18 Aug. 2018","16-18 Aug. 2018","IEEE","IEEE Conferences"
"Visualization of Malware on Android Applications Using Static Analysis","H. Wintolo; Y. Indrianingsih; C. Ikhsan Nur Fauzan; P. I. D. C. Wulan; H. Saiati; Sudaryanto","Informatics Institut Teknologi Dirgantara Adisutjipto, Yogyakarta, Indonesia; Informatics Institut Teknologi Dirgantara Adisutjipto, Yogyakarta, Indonesia; Informatics Institut Teknologi Dirgantara Adisutjipto, Yogyakarta, Indonesia; Keamanan Siber Politeknik Bhakti Semesta, Salatiga, Indonesia; Informatics Institut Teknologi Dirgantara Adisutjipto, Yogyakarta, Indonesia; Informatics Institut Teknologi Dirgantara Adisutjipto, Yogyakarta, Indonesia",2024 International Conference of Adisutjipto on Aerospace Electrical Engineering and Informatics (ICAAEEI),"27 Feb 2025","2024","","","1","5","The abundance of software at software download service providers attracts smartphone users to download and use the available software. Not all available software has good security guarantees when used by smartphone users. This research examines the software on the Google Play store, which provides money lending and gaming services. We scanned 50 pieces of software with Virus Total and ESET Security, which analyzed and visualized our scan data using an application we created in Python. The visualization results show that 40 out of 50 applications have indications of malware in them. As many as 86% of the 40 applications contained adware, and 14% contained trojans. This reminds smartphone owners to be careful when downloading applications to avoid anything detrimental to them.","","979-8-3315-0793-0","10.1109/ICAAEEI63658.2024.10899148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10899148","visualization;malware;android application;static analysis","Data visualization;Static analysis;Games;Malware;Internet;Security;Trojan horses;Informatics;Viruses (medical);Python","","","","30","IEEE","27 Feb 2025","11-12 Dec. 2024","11-12 Dec. 2024","IEEE","IEEE Conferences"
"Share, But be Aware: Security Smells in Python Gists","M. R. Rahman; A. Rahman; L. Williams",North Carolina State University; Tennessee Tech. University; North Carolina State University,2019 IEEE International Conference on Software Maintenance and Evolution (ICSME),"5 Dec 2019","2019","","","536","540","Github Gist is a service provided by Github which is used by developers to share code snippets. While sharing, developers may inadvertently introduce security smells in code snippets as well, such as hard-coded passwords. Security smells are recurrent coding patterns that are indicative of security weaknesses, which could potentially lead to security breaches. The goal of this paper is to help software practitioners avoid insecure coding practices through an empirical study of security smells in publicly-available GitHub Gists. Through static analysis, we found 13 types of security smells with 4,403 occurrences in 5,822 publicly-available Python Gists. 1,817 of those Gists, which is around 31%, have at least one security smell including 689 instances of hard-coded secrets. We also found no significance relation between the presence of these security smells and the reputation of the Gist author. Based on our findings, we advocate for increased awareness and rigorous code review efforts related to software security for Github Gists so that propagation of insecure coding practices are mitigated.","2576-3148","978-1-7281-3094-1","10.1109/ICSME.2019.00087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8919248","GitHub, Gist, Python, Security, Security Smell, Static Analysis, Software Security","Python;Encoding;Password;Static analysis;Tools","","31","","16","IEEE","5 Dec 2019","29 Sept.-4 Oct. 2019","29 Sept.-4 Oct. 2019","IEEE","IEEE Conferences"
"User Defined Checkers for Static Analysis with Symbolic Execution","A. Galustov; A. Borodin","Ivannikov Institute for System Programming of the RAS, Russia; Ivannikov Institute for System Programming of the RAS, Russia",2024 Ivannikov Memorial Workshop (IVMEM),"3 Sep 2024","2024","","","22","27","Many modern static analysis tools provide toolkits that allow creation of custom checkers by end users. The majority of existing solutions choose AST-based approaches to provide a simpler declarative API. Solutions based on dataflow analysis or symbolic execution use complex explicit APIs that require much more expertise to achieve decent results compared to AST-based checkers. Even though the latter approach is much more powerful simplicity of the former made it much more prevalent.In this paper we introduce SvaceAPI a tool to write checkers based on symbolic execution in a declarative way. We describe a simple pattern-based API that leverages symbolic execution and attributes provided by Svace. Testing the API on a couple of checkers and open source programs across the variety of languages showed the same quality results as for built-in Svace checkers without noticeable performance regressions.","2831-5847","979-8-3315-0466-3","10.1109/IVMEM63006.2024.10659705","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10659705","static analysis;symbolic execution;API;checkers;detectors;C;C++;Java;Kotlin;Python;Go;SVACE","Java;Conferences;Static analysis;Detectors;C++ languages;Testing;Python","","","","0","IEEE","3 Sep 2024","17-18 May 2024","17-18 May 2024","IEEE","IEEE Conferences"
"Qualitative and Quantitative Analysis of Callgraph Algorithms for Python","S. Kummita; G. Piskachev; J. Späth; E. Bodden","Fraunhofer IEM,Germany; Fraunhofer IEM,Germany; Paderborn University CodeShield GmbH,Department of Computer Science,Germany; Paderborn University CodeShield GmbH,Department of Computer Science,Germany",2021 International Conference on Code Quality (ICCQ),"8 Apr 2021","2021","","","1","15","As one of the most popular programming languages, PYTHON has become a relevant target language for static analysis tools. The primary data structure for performing an inter-procedural static analysis is call-graph (CG), which links call sites to potential call targets in a program. There exists multiple algorithms for constructing callgraphs, tailored to specific languages. However, comparatively few implementations target PYTHON. Moreover, there is still lack of empirical evidence as to how these few algorithms perform in terms of precision and recall. This paper thus presents EVAL_CG, an extensible framework for comparative analysis of Python call-graphs. We conducted two experiments which run the CG algorithms on different Python programming constructs and real-world applications. In both experiments, we evaluate three CG generation frameworks namely, Code2flow, Pyan, and Wala. We record precision, recall, and running time, and identify sources of unsoundness of each framework. Our evaluation shows that none of the current CG construction frameworks produce a sound CG. Moreover, the static CGs contain many spurious edges. Code2flow is also comparatively slow. Hence, further research is needed to support CG generation for Python programs.","","978-1-7281-8476-0","10.1109/ICCQ51190.2021.9392986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9392986","Static Analysis;Callgraph Analysis;Python;Qualitative Analysis;Quantitative Analysis;Empirical Evaluation","Runtime;Static analysis;Programming;Tools;Data structures;Optimization;Python","","8","","32","IEEE","8 Apr 2021","27-27 March 2021","27-27 March 2021","IEEE","IEEE Conferences"
"A Large-Scale Security-Oriented Static Analysis of Python Packages in PyPI","J. Ruohonen; K. Hjerppe; K. Rindell","University of Turku, Finland; University of Turku, Finland; University of Turku, Finland","2021 18th International Conference on Privacy, Security and Trust (PST)","21 Dec 2021","2021","","","1","10","Different security issues are a common problem for open source packages archived to and delivered through software ecosystems. These often manifest themselves as software weaknesses that may lead to concrete software vulnerabilities. This paper examines various security issues in Python packages with static analysis. The dataset is based on a snapshot of all packages stored to the Python Package Index (PyPI). In total, over 197 thousand packages and over 749 thousand security issues are covered. Even under the constraints imposed by static analysis, (a) the results indicate prevalence of security issues; at least one issue is present for about 46% of the Python packages. In terms of the issue types, (b) exception handling and different code injections have been the most common issues. The subprocess module stands out in this regard. Reflecting the generally small size of the packages, (c) software size metrics do not predict well the amount of issues revealed through static analysis. With these results and the accompanying discussion, the paper contributes to the field of large-scale empirical studies for better understanding security problems in software ecosystems.","","978-1-6654-0184-5","10.1109/PST52912.2021.9647791","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9647791","Bug;defect;issue;smell;vulnerability;weakness;repository;ecosystem;static analysis;linting;Bandit;PyPI","Measurement;Privacy;Codes;Ecosystems;Static analysis;Software;Security","","37","","80","IEEE","21 Dec 2021","13-15 Dec. 2021","13-15 Dec. 2021","IEEE","IEEE Conferences"
"Enabling Type Checking on Columns in Data Frame Libraries by Abstract Interpretation","Y. Zhuang; M. -Y. Lu","Department of Computer Science and Information Engineering, National Central University, Taoyuan, Taiwan; Department of Computer Science and Information Engineering, National Central University, Taoyuan, Taiwan",IEEE Access,"9 Feb 2022","2022","10","","14418","14428","Data frames are a tabular data structure widely used in transforming data to an appropriate form in data analysis, especially in data wrangling. However, when data frames are implemented with libraries rather than supported at the language level, it is hard to find out errors due to the limitation of type checking on columns. Data scientists may encounter errors due to missing column labels or inconsistent types, especially when they reuse code snippets for new data. These errors are usually left to runtime, and it is sometimes difficult to find out where the problems are. To address this issue, we propose using abstract interpretation to perform type checking on data frame columns. We defined the type for data frames based on column labels and developed semantics to verify the typing in general operations. A static checker can be implemented based on the semantics to help programmers quickly fix errors without executing the code. To show the feasibility, we implemented a proof-of-concept for the pandas library as an example, PDChecker, to discuss the limitation and usage. It is then used to compare the functionalities with existing solutions. The results show our approach can fulfill the function of type checking for data frames. Supporting more data frame operations is included in our future work.","2169-3536","","10.1109/ACCESS.2022.3146287","Ministry of Science and Technology, Taiwan(grant numbers:107-2221-E-008-024-MY3); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9691374","Data frames;type checking;source code analysis;static program analysis;data wrangling;computer languages;programming;programming environments;software tools","Libraries;Codes;Programming;Semantics;Runtime;Data analysis;Python","","1","","45","CCBY","25 Jan 2022","2022","","IEEE","IEEE Journals"
"Unambiguity of Python Language Elements for Static Analysis","B. Nagy; T. Brunner; Z. Porkoláb",Eötvös Loránd University in Budapest; Eötvös Loránd University in Budapest; Eötvös Loránd University in Budapest,2021 IEEE 21st International Working Conference on Source Code Analysis and Manipulation (SCAM),"24 Nov 2021","2021","","","70","75","Static analysis is a technique for gathering some meaningful information during compilation-time and using it for further processing. This technique is applied in bug finding, code comprehension and in many other areas. However, static analysis gives a static view of the source and provides limited information about the dynamic behavior of a program. This limitation is generally considered to be a major barrier for dynamically typed languages, like Python, since in many situations it is hard to derive the most basic properties of variables or functions, sometimes we can’t even find the location of their definition. In this paper we present our experimental results that show this is not necessary a hard barrier in practical industrial projects. We analyzed open-source Python libraries, including the Python Standard Library itself as part of the CodeCompass code comprehension framework, and found that in a high number of the cases it was possible to decide the mentioned important features in unambiguous way. The consistent coding conventions make it possible to reduce unambiguity in static analysis of dynamic languages.","2470-6892","978-1-6654-4897-0","10.1109/SCAM52516.2021.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9610640","static analysis;python;unambiguity;dynamic languages","Visualization;Codes;Navigation;Static analysis;Libraries;Performance analysis;Standards","","1","","31","IEEE","24 Nov 2021","27-28 Sept. 2021","27-28 Sept. 2021","IEEE","IEEE Conferences"
"Towards Effective Static Type-Error Detection for Python","W. Oh; H. Oh","Korea University, Republic of Korea; Korea University, Republic of Korea",2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),"29 Nov 2024","2024","","","1808","1820","In this experience paper, we design, implement, and evaluate a new static type-error detection tool for Python. To build a practical tool, we first collected and analyzed 68 real-world type errors gathered from 20 open-source projects. This empirical investigation revealed four key static-analysis features that are crucial for the effective detection of Python type errors in practice. Utilizing these insights, we present a tool called Pyinder, which can successfully detect 34 out of the 68 bugs, compared to existing type analysis tools that collectively detect only 16 bugs. We also discuss the remaining 34 bugs that Pyinder failed to detect, offering insights into future directions for Python type analysis tools. Lastly, we show that Pyinder can uncover previously unknown bugs in recent Python projects.","2643-1572","979-8-4007-1248-7","","Samsung; National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10764867","","Codes;Annotations;Computer bugs;Manuals;Feature extraction;Reliability;Python;Software engineering","","2","","62","","29 Nov 2024","27 Oct.-1 Nov. 2024","27 Oct.-1 Nov. 2024","IEEE","IEEE Conferences"
"Reflective Unit Test Generation for Precise Type Error Detection with Large Language Models","C. Yang; Z. Wang; Y. Jiang; L. Yang; Y. Zheng; J. Zhou; J. Chen","College of Intelligence and Computing, Tianjin University, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; Huawei Cloud Computing Technologies Co., Ltd., Beijing, China; College of Intelligence and Computing, Tianjin University, Tianjin, China",2025 40th IEEE/ACM International Conference on Automated Software Engineering (ASE),"28 Jan 2026","2025","","","2834","2845","Type errors in Python often lead to runtime failures, posing significant challenges to software reliability and developer productivity. Existing static analysis tools aim to detect such errors without execution but frequently suffer from high false positive rates. Recently, unit test generation techniques offer great promise in achieving high test coverage, but they often struggle to produce bug-revealing tests without tailored guidance. To address these limitations, we present rTED, a novel type-aware test generation technique for automatically detecting Python type errors. Specifically, rTED combines step-by-step type constraint analysis with reflective validation to guide the test generation process and effectively suppress false positives. We evaluated rTED on two widely-used benchmarks, BugsInPy and TypeBugs. Experimental results show that rTED can detect 22 ∼ 29 more benchmarked type errors than four state-of-the-art techniques. rTED is also capable of producing fewer false positives, achieving an improvement of 173.9%∼245.9% in precision. Furthermore, we applied rTED to six real-world open-source Python projects, and successfully discovered 12 previously unknown type errors, demonstrating rTED’s practical value.","2643-1572","979-8-3503-5733-2","10.1109/ASE63991.2025.00233","National Key Research and Development Program of China; National Natural Science Foundation of China; Tianjin University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11334592","Test Generation;Type Error;Bug Detection","Productivity;Runtime;Large language models;Computer bugs;Static analysis;Benchmark testing;Software reliability;Test pattern generators;Python","","2","","50","IEEE","28 Jan 2026","16-20 Nov. 2025","16-20 Nov. 2025","IEEE","IEEE Conferences"
"Towards More Sophisticated Static Analysis Methods of Python Programs","H. Gulabovska; Z. Porkoláb","Department of Programming Languages and Compilers, Eötvös Loránd University, Budapest, Hungary; Department of Programming Languages and Compilers, Eötvös Loránd University, Budapest, Hungary",2019 IEEE 15th International Scientific Conference on Informatics,"17 Jun 2020","2019","","","000225","000230","Static analysis is a software verification method which is analyzing the source code without executing it for detecting code smells and possible software bugs. Various analysis methods have been successfully applied for languages with static type system, such as C, C++ and Java. Python is an important programming language with dynamic type system, used in many emerging areas, including data science, machine learning and web applications. The dynamic behavior of the Python language requires different static analysis approaches compared to the ones with static type system. In this paper we overview these methods and investigate their advantages and shortages. We compare the symbolic execution with the generally used Abstract Syntax Tree based approach and show its advantages based on concrete examples. We also highlight the restrictions of current tools and suggest further research directions to tackle these problems.","","978-1-7281-3180-1","10.1109/Informatics47936.2019.9119307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9119307","static analysis;symbolic execution;Python","Java;Codes;Runtime;Source coding;Static analysis;Machine learning;Syntactics;Software systems;Informatics;Python","","1","","39","IEEE","17 Jun 2020","20-22 Nov. 2019","20-22 Nov. 2019","IEEE","IEEE Conferences"
