"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Electrical Power Consumption Analysis using Linear Regression Analysis and Rough Set Theory","S. G. E. Brucal; A. D. M. Africa; M. C. Maniquiz-Redillas; M. C. F. R. Redillas; A. T. Ubando; A. B. Culaba","Department of Electronics and Communications Engineering, De La Salle University, Manila, Philippines; Department of Electronics and Communications Engineering, De La Salle University, Manila, Philippines; Department of Civil Engineering, De La Salle University, Manila, Philippines; Department of Biology, De La Salle University, Manila, Philippines; Department of Mechanical Engineering, De La Salle University. Manila, Philippines; Department of Mechanical Engineering, De La Salle University. Manila, Philippines","2023 IEEE 15th International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment, and Management (HNICEM)","15 Jul 2024","2023","","","1","6","The advanced and evolving features of fast internet-of-things (IOT) based power consumption monitoring system for households and buildings are critical to the success of monitoring and logging the consumption behavior of the consumers. This is necessary to understand and calculate the electrical consumption based on real-time power measurements and help in identifying effective energy conservation and efficiency measures. In this paper, linear regression analysis and rough set theory (RST) simulation were used to determine the correlation of school building operations parameters, such as number of school days per month, and student populations in its monthly power consumption. While linear regression was able to provide the correlation among these factors, RST has provided a more detailed perspective on the consumption behavior and category according to its pre-defined attributes or conditions. RST analysis reveals a higher classification accuracy when leaving-one-out validation method and combination of strength and similarity rule support is applied. Likewise, the increase in dataset has significantly improved, yet has resulted in a different core reduction results, and decision-making process from the available attribute-value pairs.","2770-0682","979-8-3503-8117-7","10.1109/HNICEM60674.2023.10589245","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10589245","power consumption;regression analysis;rough set;python;ROSE2","Power demand;Power measurement;Correlation;Linear regression;Buildings;Sociology;Rough sets","","1","","23","IEEE","15 Jul 2024","19-23 Nov. 2023","19-23 Nov. 2023","IEEE","IEEE Conferences"
"Implementation of Motorist Weariness Detection System using a Conventional Object Recognition Technique","K. Gupta; S. Choubey; Y. N; P. William; V. T. N; C. P. Kale","Department of CSE, Shri Shankaracharya Technical Campus, Bhilai, India; Department of CSE, Shri Shankaracharya Technical Campus, Bhilai, India; Department of Mathematics Government, First Grade College, Tumkur, Karnataka, India; Department of Information Technology, Sanjivani College of Engineering, Savitribai Phule Pune University, Pune, India; Department of Mathematics, Government First Grade College, Karnataka, India; Department of Mechatronics Engineering, Sanjivani College of Engineering, Savitribai Phule Pune University, Pune, India",2023 International Conference on Intelligent Data Communication Technologies and Internet of Things (IDCIoT),"1 Mar 2023","2023","","","640","646","Detecting driver drowsiness is a huge crucial problem in the sector of accident-avoidance technologies, so the development of an innovative intelligent system came into the picture. The system also prioritized safety concerns such as informing the victim and avoiding yawning. The technique for this system is a machine learning-based sophisticated algorithm that can identify the driver's facial expressions and quantify the rate of driver sleepiness. This may be avoided by activating an alarm that causes the driver to become alert when he or she becomes fatigued. The Eye Aspects Ratio (EAR) is used to recognize the system’s drowsiness rate by calculating the facial plot localization which extracts and gives the drowsiness rate.Current approaches, however, have significant shortcomings due to the considerable unpredictability of surrounding conditions. Poor lighting may impair the camera's ability to precisely measure the driver's face and eye. This will affect image processing analysis which corresponds to late detection or no detection, tendering the technique in accuracy and efficiency. Numerous strategies were investigated and analyzed to determine the optimal technique with the maximum accuracy for detecting driver tiredness. In this paper, the implementation of a real-time system is proposed that requires a camera to automatically trace and process the victim’s eye using Dlib Python, and OpenCV. The driver's eye area is continually monitored and computed to assess drowsiness before generating an output alarm to notify the driver.","","978-1-6654-7451-1","10.1109/IDCIoT56793.2023.10052783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10052783","Drowsiness Detection;Eye Aspect Ratio;OpenCV;Face Detection;Buzzer Alert","Sleep;Face recognition;Wearable computers;Cameras;Real-time systems;Behavioral sciences;Safety","","44","","13","IEEE","1 Mar 2023","5-7 Jan. 2023","5-7 Jan. 2023","IEEE","IEEE Conferences"
"RPGD: A Small-Batch Parallel Gradient Descent Optimizer with Explorative Resampling for Nonlinear Model Predictive Control","F. Heetmeyer; M. Paluch; D. Bolliger; F. Bolli; X. Deng; E. Filicicchia; T. Delbruck","Sensors Group, Institute of Neuroinformatics, University of Zurich and ETH Zurich; Sensors Group, Institute of Neuroinformatics, University of Zurich and ETH Zurich; Sensors Group, Institute of Neuroinformatics, University of Zurich and ETH Zurich; Sensors Group, Institute of Neuroinformatics, University of Zurich and ETH Zurich; Sensors Group, Institute of Neuroinformatics, University of Zurich and ETH Zurich; Sensors Group, Institute of Neuroinformatics, University of Zurich and ETH Zurich; Sensors Group, Institute of Neuroinformatics, University of Zurich and ETH Zurich",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","3218","3224","Nonlinear model predictive control often involves nonconvex optimization for which real-time control systems require fast and numerically stable solutions. This work proposes RPGD, a Resampling Parallel Gradient Descent optimizer designed to exploit small-batch parallelism of modern hardware like neural accelerators or multithreaded microcontrollers. After initialization, it continuously maintains a small population of good control trajectory solution candidates and improves them using gradient information, followed by selection of elite candidates and resampling of the others. In simulation on a cartpole, the OpenAI Gym mountain car, a Dubins car with obstacles, and a high input dimensional 2D arm, it produces similar or lower MPC costs than benchmark cross-entropy and path integral methods. On a physical cartpole, it performs swing-up and cart target following of the pole, using either a differential equation or multilayer perceptron as dynamics model. RPGD drives an F1TENTH simulated race car at near-optimal lap times and a real F1TENTH car in laps around a cluttered room. We study alterations of RPGD's building blocks to justify its composition. RPGD compute time in Python with TensorFlow optimization running on CPU is 2 to 4 times slower than the FORCESPRO commercial embedded solver.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161233","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161233","","Costs;Computational modeling;Sociology;Neural networks;Cost function;Real-time systems;Trajectory","","7","","22","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Multi-Agent Packet Routing (MAPR): Co-Operative Packet Routing Algorithm with Multi-Agent Reinforcement Learning","A. Modi; R. Shah; K. Jain; R. Verma; R. Shorey; H. Saran","CSE Department, IIT Delhi, New Delhi, India; CSE Department, IIT Delhi, New Delhi, India; CSE Department, IIT Delhi, New Delhi, India; Intel Labs, Bangalore, India; UQIDAR, IIT Delhi, New Delhi, India; CSE Department, IIT Delhi, New Delhi, India",2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS),"15 Feb 2023","2023","","","722","730","Packet Routing has been investigated intensively in computer networking with numerous existing solutions. However, with the increasing usage of distributed networks that have frequent changes in the network architecture and the environment, there is a need of solutions that learn changes in the network and modify the routing policy in real time. Multi-Agent Reinforcement Learning (MARL) is emerging as a promising approach for such distributed networks. But, existing MARL based approaches are limited in the level of co-operation amongst agents and use Deep Q-Networks (DQNs) that could easily lead to overestimation bias. Moreover, for a co-operative learning scenario such as MARL, it is crucial for the reward to be generated in a way that agents that could hamper the network performance are not created. In this paper we design a packet routing algorithm Multi-Agent Packet Routing (MAPR) that ensures that the neighbouring agent information is captured temporally throughout the training phase. MAPR uses a Double Deep Q Network (DDQN) to ensure that the overestimation bias is avoided in the learning phase. Furthermore, we design a delay-tolerant global-cum-local reward approach to ensure that performance hampering agents are not created. We evaluate the system using a Python-based simulator that has been designed over multiple network topologies to show the effectiveness of the algorithm.","2155-2509","978-1-6654-7706-2","10.1109/COMSNETS56262.2023.10041337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10041337","Packet Routing;Reinforcement Learning;Multi-Agent Reinforcement Learning;Double Deep Q Networks","Training;Uncertainty;Q-learning;Wireless networks;Network architecture;Routing;Real-time systems","","5","","25","IEEE","15 Feb 2023","3-8 Jan. 2023","3-8 Jan. 2023","IEEE","IEEE Conferences"
"A Software Framework for Jetson Nano to Detect Anomalies in CAN Data","S. Staroletov","Independent Researcher, Russia",2023 International Russian Smart Industry Conference (SmartIndustryCon),"1 May 2023","2023","","","490","498","The current pace of development of cyber-physical systems requires the elaboration of fast methods for analyzing data circulating in them. Anomalies are patterns of data that do not conform to the concept of normal (expected) behavior. The data available on vehicular CAN bus reflects the current state of a vehicle, and it is the product of the engine control system and various sensors. In the present paper, we present software to process data from the CAN bus with the goal to detect anomalies in it. Often the data circulated in a vehicle is vendor-specific, in addition, we consider various methods for finding anomalies, therefore, it is advisable to design extensible software in the form of a software framework. The work is intended for the Jetson Nano platform, but can be run on another embedded Linux platform with restrictions on detection methods. We discuss hardware and software methods to obtain information on current state of the vehicle in real time, and then we briefly study how to implement anomaly analysis methods on the received data. Evaluation of detection methods is not included in the goals of the work; we mainly provide infrastructural methods for receiving data from the bus, decoding it and passing it to an anomaly predictor. Software was implemented in C++ with the ability to run Python code for the prediction, tests were carried out on a Mazda 6 first generation car and its ECU.","","978-1-6654-6429-1","10.1109/SmartIndustryCon57312.2023.10110807","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10110807","anomaly detection;CAN bus;automotive;embedded software","Industries;Linux;Software;Hardware;Sensor systems;Real-time systems;Nanoscale devices","","4","","50","IEEE","1 May 2023","27-31 March 2023","27-31 March 2023","IEEE","IEEE Conferences"
"EEG Based Thought-to-Text Translation Via Deep Learning","S. Ali; W. Mumtaz; A. Maqsood","School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan; School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan; School of Electrical Engineering and Computer Science, National University of Sciences and Technology, Islamabad, Pakistan",2023 7th International Multi-Topic ICT Conference (IMTIC),"17 Jul 2023","2023","","","1","8","Major contributors to impairment are neurological conditions such epilepsy, Alzheimer's disease, multiple sclerosis, Parkinson's disease, and others. These neurodegenerative conditions are life-altering, and those afflicted with them must fight a new battle every day. This manuscript presents the implementation of a Thought-to-Text Conversion BCI system. The system employs a joint CNN-LSTM deep neural network to learn high-level features from MI-EEG signals. To eliminate various artifacts from EEG signals, pre-processing is employed, such as utilizing a band-pass filter. Although an Auto-encoder layer is included, it has been found to decrease efficiency. The XGBoost Classifier is utilized to classify EEG signals into five EEG imagery tasks. This Deep Learning model is then pickled using Python and deployed to the server. The server prompts the development of a GUI that maps the input EEG signals to corresponding alphabets. The Neural Network is trained on multiple open-sourced EEG data-sets, utilizing various optimization algorithms to achieve high system accuracy and desirable efficiency for real-time applications. The textual output obtained can be utilized to aid in the rehabilitation of paralysis and stroke patients. The proposed hybrid model achieved an accuracy of 96.89% on testing data.while taking approximately 6 seconds per letter to be typed on the GUI screen.","","979-8-3503-3846-1","10.1109/IMTIC58887.2023.10178595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10178595","Thought-to-Text Converter;Convolutional Neural Networks;Recurrent Neural Networks;Electroencephalography Signals;BCI","Deep learning;Keyboards;Brain modeling;Electroencephalography;Real-time systems;Servers;Task analysis","","4","","31","IEEE","17 Jul 2023","10-12 May 2023","10-12 May 2023","IEEE","IEEE Conferences"
"Smart Farming: A Web-based Approach using ML","P. Sarma; B. Basumatary; K. Jain","Department of Information Technology, Gauhati University, Guwahati, Assam; Department of Information Technology, Gauhati University, Guwahati, Assam; Department of Information Technology, Gauhati University, Guwahati, Assam",2023 International Conference on Innovative Data Communication Technologies and Application (ICIDCA),"20 Apr 2023","2023","","","1","9","Farming is the backbone of India's economy, yet those involved in the industry are predominantly from lower socioeconomic backgrounds and suffer from poverty. Recognizing the need for an effective advisory support system for small-scale farmers, the ‘Farmer Support System’ has been developed This web-based project provides farmers with access to essential information and resources to aid in their agricultural practices. In this paper, the researchers describe the various features incorporated into the system. To develop a web based farmer support system, Node, Express.js and Flask have been utilized as back-end tools, and HTML, CSS, EJS view engine, and JavaScript are used for front-end development. The system retrieves data through communication with two Python dictionaries that hold information on crops and fertilizers. Unlike many current recommendation systems, such as “Crop Prediction using Machine Learning” by Kalimuthu, M, P. Vaishnavi, and M. Kishore (2020), the proposed application not only predicts the most suitable crop for a farmer's plot, but also provides detailed guidance on the cultivation process. The system also allows users to search for information on any crop, predict the most appropriate fertilizer for their farm and provides real-time chat support to address any queries they may have. By offering comprehensive guidance on nearly every aspect of crop cultivation, this application aims to increase overall productivity for farmers.","","979-8-3503-9720-8","10.1109/ICIDCA56705.2023.10099564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099564","Crop;Fertilizer;Prediction;Chat;Climatic conditions","Smart agriculture;Productivity;Rural areas;Crops;Machine learning;Real-time systems;Recommender systems","","3","","15","IEEE","20 Apr 2023","14-16 March 2023","14-16 March 2023","IEEE","IEEE Conferences"
"Overcoming Language Barriers in MOOCs with Artificial Intelligence: An AI-based Approach for Multilingual Education","D. Kennedy; E. Halim; A. R. Condrobimo; D. Syamsuar; F. Ferdianto","Information System Department, Bina Nusantara University, Jakarta, Indonesia; Information System Department, Bina Nusantara University, Jakarta, Indonesia; Information System Department, Bina Nusantara University, Jakarta, Indonesia; Information System Department, Bina Nusantara University, Jakarta, Indonesia; Information System Department, Bina Nusantara University, Jakarta, Indonesia",2023 Eighth International Conference on Informatics and Computing (ICIC),"9 Jan 2024","2023","","","1","6","This study analyzes using Artificial Intelligence to overcome language barriers in MOOCs. MOOCs have been a considerable part of education and have helped many, but there are limitations to it, one of them being Language Barriers. As the demand for MOOCs increases, the demand for courses in other languages also increases, with some opting to do the courses in their native languages. This study proposes using AI to translate MOOC courses into the required languages. AI can help in many ways, with them being free and growing to this day with more time passing and being more accurate. The chosen methods in this research are OpenAI API for translating and transcribing into articles and Python application for Live Subtitling and Translating. After testing both methods, the results showed that with AI, it is essential to take account of the models used as they represent the accuracy and effectiveness of the transcription and translation, such as that with using ChatGPT we have a word error rate (WER) of less than 5%, but with real-time implementation leading to being less accurate of having a word error rate that can range from 5%-50%. We hope the proposed methods have inspired others to either solve the limitations or implement other ways to solve this problem.","","979-8-3503-4260-4","10.1109/ICIC60109.2023.10381900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10381900","Artificial Intelligence;Massive Open Online Course (MOOC);Language Barrier;Artificial Intelligence in Education (AIEd)","Computer aided instruction;Electronic learning;Automation;Error analysis;Education;Chatbots;Real-time systems","","3","","20","IEEE","9 Jan 2024","8-9 Dec. 2023","8-9 Dec. 2023","IEEE","IEEE Conferences"
"An intelligent traffic management system based on the Internet of Things for detecting rule violations","V. Venkatesh; P. Raj; A. R; K. A. Reddy","School of Computing, SASTRA Deemed University, Thanjavur, Tamilnadu, India; Chief Architect Reliance Jio Cloud Services (JCS), Bengaluru, Karnataka, India; School of Computing, SASTRA Deemed University, Thanjavur, Tamilnadu, India; School of Computing, SASTRA Deemed University, Thanjavur, Tamilnadu, India","2023 International Conference on Advances in Computing, Communication and Applied Informatics (ACCAI)","4 Aug 2023","2023","","","1","7","One of the top priorities in smart cities is having an effective traffic management system. Traffic management systems greatly aid in the planning of traffic flow, the prevention of traffic accidents, and the reduction of traffic congestion. However, numerous challenges must be overcome due to the high utilization of many vehicles, a lack of sufficient workers to manage traffic flow, and the fact that traffic violations are sometimes not captured. Drivers who travel at excessively high speeds and those who violate traffic laws by making unwarranted lane changes and other manoeuvres are the most significant contributors to increased collisions. This problem must be addressed immediately to reduce the number of deaths that have occurred for no apparent reason. Because they are not designed to prevent excessive congestion, today's traffic control systems, mainly developed and directed by human specialists, must be revised. Tensor Flow, a machine learning platform and you only look once (YOLO), an object identification technique, is used in this study to propose a hybrid model for real-time vehicle recognition. The hybrid model is ""you only look once"" (Yolo). The proposed technique determines the improvement of the YOLOv3 algorithm in-vehicle detection systems over the previous model by integrating these two dependencies with other requirements and using Python as the programming language. The proposed hybrid model computes the data from a surveillance camera near the traffic signal. This camera is linked to the city's traffic servers. Suppose any vehicle crosses the device while violating the traffic above regulation. The information must be detected and transmitted to the server immediately. Furthermore, it will be easier to determine who was responsible for violating the traffic regulation, making it easier for the traffic department to enforce the laws strictly. Signal jumps are determined using the region of interest and the vehicle's location throughout the frames. After being optimized for accuracy, the proposed model has an approximate accuracy of 93.83%which will help reduce the number of daily accidents.","","979-8-3503-1590-5","10.1109/ACCAI58221.2023.10199293","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10199293","Internet of Things(IoT);Traffic management system;YOLOV3;Intelligent monitoring","Computational modeling;Object detection;Traffic control;Cameras;Regulation;Real-time systems;Object recognition","","3","","18","IEEE","4 Aug 2023","25-26 May 2023","25-26 May 2023","IEEE","IEEE Conferences"
"Forecasting Solar Photovoltaic Power Production with Hybrid Approach of Multilayer CNNs-GRU-BiLSTMs","O. Rattananatthawon; N. Piamvilai; S. Sirisumrannukul","Department of Electrical and Computer Engineering, Faculty of Engineering King Mongkut’s, University of Technology North Bangkok, Bangkok, Thailand; Department of Electrical and Computer Engineering, Faculty of Engineering King Mongkut’s, University of Technology North Bangkok, Bangkok, Thailand; Department of Electrical and Computer Engineering, Faculty of Engineering King Mongkut’s, University of Technology North Bangkok, Bangkok, Thailand",2023 IEEE PES 15th Asia-Pacific Power and Energy Engineering Conference (APPEEC),"20 Jun 2024","2023","","","1","6","This research article introduces an innovative neural network architecture designed to address the inherent unpredictability and intermittent nature of photovoltaic (PV) power generation. This design intelligently combines the capabilities of multilayer Convolutional Neural Networks (CNNs), a Gated Recurrent Unit (GRU), and Bidirectional Long Short-Term Memory Networks (BiLSTMs), resulting in a robust deep learning model adapted to improve solar PV power forecasting. To evaluate the performance of the proposed model, we leverage real-time weather data from the year 2022, utilizing the PVlib Python library to simulate the electricity output of a PV plant. Our findings demonstrate that the developed hybrid model performs very well, particularly in short-term forecasting scenarios, achieving remarkable precision. Therefore, this research exhibits remarkable potential for practical applications in solar energy planning and management, encouraging a more sustainable and energy-efficient future.","","979-8-3503-1809-8","10.1109/APPEEC57400.2023.10561952","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10561952","CNNs;LSTM;GRU;Deep Learning;Solar Forecast;Keras","Photovoltaic systems;Adaptation models;Neural networks;Predictive models;Nonhomogeneous media;Libraries;Real-time systems","","3","","12","IEEE","20 Jun 2024","6-9 Dec. 2023","6-9 Dec. 2023","IEEE","IEEE Conferences"
"AI based Two Way Sign Language System","R. T; D. J; K. A; H. P. K. M; J. F. R; N. S","Informtion Technology, Dr.N.G.P. Institute of Technology, Coimbatore, India; Informtion Technology, Dr.N.G.P. Institute of Technology, Coimbatore, India; Informtion Technology, Dr.N.G.P. Institute of Technology, Coimbatore, India; Informtion Technology, Dr.N.G.P. Institute of Technology, Coimbatore, India; Informtion Technology, Dr.N.G.P. Institute of Technology, Coimbatore, India; Informtion Technology, Dr.N.G.P. Institute of Technology, Coimbatore, India",2023 Second International Conference on Electronics and Renewable Systems (ICEARS),"5 Apr 2023","2023","","","984","991","Most hearing persons do not understand sign language. But hearing-impaired people communicate through the sign language only. Hence, there is a challenge in the communication between hearing and the hearing-impaired people. The proposed system is to build a bridge between the hearing and hearing-impaired communities and to start two-way communication. The proposed system suggests a two-way sign language translator that translates speech in real time into sign language and vice versa. Using Python’s OpenCV Library, the proposed system processes the video frame by frame. Additionally, each frame’s background is removed using the Background/Foreground Segmentation Algorithm based on Gaussian Mixtures. The outlines of the processed image are classified into the comparable written language terms using a convolutional neural network (CNN). In order to accurately preserve the sign language’s grammar during conversion from sign language to voice, we use gTTS (Google Text-to-Speech) and fundamental NLP. Enrolment and reading rates among hearing-impaired youngsters are significantly lower than the general population average. This technology will therefore assist regular schools in better integrating the hearing challenged community, making education more accessible and affordable for them.","","979-8-3503-4664-0","10.1109/ICEARS56392.2023.10085670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10085670","Sign language;Open Computer Vision;Convolutional Neural Network;google Text To Speech Synchronisation;Natural language processing","Renewable energy sources;Sociology;Gesture recognition;Auditory system;Assistive technologies;Streaming media;Real-time systems","","2","","15","IEEE","5 Apr 2023","2-4 March 2023","2-4 March 2023","IEEE","IEEE Conferences"
"Limit order for Decentralized Exchanges on Blockchain","R. -A. Tănase; C. Carabaş; N. Țăpuș","Automation and Computers University Politehnica of Bucharest, Constanta, Romania; Automation and Computers University Politehnica of Bucharest, Constanta, Romania; Automation and Computers University Politehnica of Bucharest, Constanta, Romania",2023 22nd RoEduNet Conference: Networking in Education and Research (RoEduNet),"11 Oct 2023","2023","","","1","11","This paper addresses the challenge of implementing Limit Order functionality on Decentralized Exchanges (DEXs) using the MultiversX blockchain. Traditional DEXs typically lack this feature, hence requiring an innovative approach. Our project proposes a solution in the form of a decentralized orderbook. In this model, limit orders match each other (when buy and sell prices align) or serve against an Automated Market Maker (AMM) upon meeting predefined trigger conditions. Importantly, all orders are stored and settled on-chain, and the network executes ‘best effort’. Our model incorporates a Rust Smart Contract for order management and a Python-based Keeper Bot for real-time market monitoring. Moreover, we introduce special economic incentives to mimic a Centralised Limit Order Book (CLOB), offering greater flexibility and control to traders.","2247-5443","979-8-3503-9366-8","10.1109/RoEduNet60162.2023.10274924","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10274924","","Economics;Smart contracts;Education;Chatbots;Real-time systems;Blockchains;Monitoring","","2","","12","IEEE","11 Oct 2023","21-22 Sept. 2023","21-22 Sept. 2023","IEEE","IEEE Conferences"
"Implementation of IEEE C37.118 Packet Manipulation Tool, pySynphasor for Power System Security Evaluation","S. C. Das; T. Vu; H. Ginn; K. Schoder","Dept. of ECE, Clarkson University, Potsdam, New York; Dept. of ECE, Clarkson University, Potsdam, New York; Dept. of Electrical Engineering, University of South Carolina, Columbia, South Carolina; Dept. of ECE, Florida State University, Tallahassee, Florida",2023 IEEE Electric Ship Technologies Symposium (ESTS),"25 Aug 2023","2023","","","542","548","This paper introduces an interactive method for designing real-time cyber-physical attacks on synchrophasor-based systems. To analyze the security vulnerabilities of the synchrophasor protocol (IEEE C37.118), we have developed an open-source Python framework called pySynphasor. This framework facilitates the dissection and construction of IEEE C37.118 packets, enabling the security analysis, implementation of PMU - based systems and vulnerability testing. Therefore, it benefits both the power industry and academia. Using the pySynphasor framework, different types of attacks, including False Data Injection Attacks (FDIA), eavesdropping, and fuzzing attacks, can be interactively implemented on PMU-based systems. A case study demonstrates the implementation of an FDIA attack as a capability of pySynphasor.","2768-3508","978-1-6654-6515-1","10.1109/ESTS56571.2023.10220480","U.S. Office of Naval Research(grant numbers:N000142212239); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10220480","pySynphasor;IEEE C37.118 FDIA Attack;FDIA;MITM;Testbed;micro-PMU;PMU Attack;Synchropha-sor Packet Manipulation;Scapy in Power System;IEEE C37.118 Packet Injection;PMU Vulnerability Testing","Protocols;Fuzzing;Phasor measurement units;Real-time systems;Power industry;Power systems;Power system security","","1","","22","IEEE","25 Aug 2023","1-4 Aug. 2023","1-4 Aug. 2023","IEEE","IEEE Conferences"
"EDITH: AI for Detecting Accident Through CCTV Using MobileNetV2 with WhatsApp-WebJS as an Auto Reporting System","A. Beatrice; C. C. Kusuma; G. N. Utomo; I. H. Parmonangan; Diana","Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia",2023 6th International Seminar on Research of Information Technology and Intelligent Systems (ISRITI),"21 Mar 2024","2023","","","70","75","Leveraging technological advancements, the study focuses on addressing the critical issue of accidents that have lacked effective solutions. The major impact that will be caused by accidents is the increased death rate. The delay in handling accident victims is one of the causes of this increase. This research involves creating an accident detection model through the analysis of CCTV footage and integrating it into a user-friendly web application, which can give an alert of accidents to minimize the impact of accidents. The model is constructed based on MobileNetV2 architecture, with its performance enhanced using a more extensive dataset, achieving an impressive accuracy rate of 95 %. Python was utilized in developing the model, and subsequently exported to JSON format for integration with JavaScript. The choice of Node.js is due to its strong server-side capabilities and compatibility with TensorFlow.js, allowing us to use the pre-trained model on the client side. Additionally, this research integrates WhatsApp via the WhatsApp Web JavaScript library for easy messaging and media sharing on the website. The method successfully provides real-time alerts upon accident detection, automatically dispatching them as WhatsApp chat messages. Furthermore, a database stores the history of detected accidents, which can be accessed and displayed on the website. This approach has streamlined the monitoring of accidents detected by CCTV, making it effortless, automated, and accessible from anywhere.","2832-1456","979-8-3503-5834-6","10.1109/ISRITI60336.2023.10467394","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10467394","crash detection;mobilenetv2;deep learning;whatsapp-web.js;tensorflow.js","Seminars;Freeware;Media;Real-time systems;Libraries;Internet telephony;Intelligent systems","","1","","17","IEEE","21 Mar 2024","11-11 Dec. 2023","11-11 Dec. 2023","IEEE","IEEE Conferences"
"User Quality of Experience and Profit Aware Task Allocation in Mobile Device Cloud","Z. Sharmin; P. Roy; M. A. Razzaque","Department of Computer Science and Engineering, Green University of Bangladesh, Dhaka, Bangladesh; Department of Computer Science and Engineering, Green University of Bangladesh, Dhaka, Bangladesh; Department of Computer Science and Engineering, Green Networking Research Group, University of Dhaka, Bangladesh","2023 International Symposium on Networks, Computers and Communications (ISNCC)","27 Nov 2023","2023","","","1","6","Mobile Device Cloud (MDC) is a promising and lucrative cloud environment that uses the idle resources of nearby mobile devices to improve the performance of compute-intensive applications. By computing code on nearby devices instead of a distant master cloud, the MDC system can improve the performance of real-time applications. It is challenging for the MDC system to efficiently use the resources because of cost and QoE. While allocating high-quality resources to mobile applications might be effective in decreasing the latency, it will increase the cost, and the allocation of low-quality resources will increase execution latency, diminishing the quality of experience (QoE) of the users. The works in the literature didn't come up with methods of trading off these two conflicting objectives in a fair way. In this paper, we present an optimization framework, namely QCMDC, for allocating tasks in an MDC environment, which brings a trade-off between maximizing users' QoE and minimizing the execution cost of the worker devices. Empirical evaluations have been carried out in Python and the results demonstrate significant performance improvement in terms of QoE and execution cost compared to other state-of-the-art works.","2768-0940","979-8-3503-3559-0","10.1109/ISNCC58260.2023.10323963","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10323963","Mobile Device Cloud;Quality of Experience;Multi-objective Optimization;User Satisfaction;Task Allocation","Performance evaluation;Costs;NP-hard problem;Computational modeling;Pareto optimization;Mobile handsets;Real-time systems","","","","14","IEEE","27 Nov 2023","23-26 Oct. 2023","23-26 Oct. 2023","IEEE","IEEE Conferences"
