"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Robust UAS Communications and Loss of Link Operational Impact","I. Vidal-Franco; M. Hardt; M. Ruiz; E. Romay; J. Costa; M. Alfonsin; I. Ballesteros; A. Romero; E. Navarro; A. Larrosa","Boeing Research & Technology Europe, Madrid, Spain; Boeing Research & Technology Europe, Madrid, Spain; Televés, S.A., Santiago de Compostela, Spain; Televés, S.A., Santiago de Compostela, Spain; Centum Research & Technology, Vigo, Spain; Centum Research & Technology, Vigo, Spain; Centum Research & Technology, Vigo, Spain; Enaire, Santiago de Compostela, Spain; Enaire, Santiago de Compostela, Spain; Enaire, Santiago de Compostela, Spain",2021 IEEE/AIAA 40th Digital Avionics Systems Conference (DASC),"15 Nov 2021","2021","","","1","10","A comprehensive set of solutions is presented for the task of monitoring, diagnosing, preventing and mitigating a loss of link contingency occurrence during a UAS operation. Many aspects have been flight tested, specific hardware has been developed, and extensive coordination has been conducted with air traffic authorities to establish protocols for different contingency situations. This paper includes performance results in the form of operational reliability and weaknesses, and monitorization and prevention tools. In the event of a service disruption, mitigation protocols and priorities are presented. The objectives stressed safety concerns while maximizing predictability and situational awareness for all stakeholders.","2155-7209","978-1-6654-3420-1","10.1109/DASC52595.2021.9594314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9594314","UAS;communications;contingency management","Degradation;Base stations;Protocols;Current measurement;Tools;Hardware;Safety","","3","","12","IEEE","15 Nov 2021","3-7 Oct. 2021","3-7 Oct. 2021","IEEE","IEEE Conferences"
"Towards a more secure ATC voice communications system","T. H. Stelkens-Kobsch; A. Hasselberg; T. Mühlhausen; N. Carstengerdes; M. Finke; C. Neeteson","German Aerospace Center (DLR), Braunschweig, Germany; German Aerospace Center (DLR), Braunschweig, Germany; German Aerospace Center (DLR), Braunschweig, Germany; German Aerospace Center (DLR), Braunschweig, Germany; German Aerospace Center (DLR), Braunschweig, Germany; German Aerospace Center (DLR), Braunschweig, Germany",2015 IEEE/AIAA 34th Digital Avionics Systems Conference (DASC),"29 Oct 2015","2015","","","4C1-1","4C1-9","Contradictory to communication safety in the aviation field communication security has received relatively little attention to date, although the threats regarding air traffic security have been rapidly increasing in recent years. Within the project GAMMA (Global ATM Security Management) the German Aerospace Center (DLR) is developing a prototype to support air traffic controllers (ATCO) in detecting intrusions into the air ground voice system and therefore allow subsequent mitigating actions to be conducted.","2155-7209","978-1-4799-8940-9","10.1109/DASC.2015.7311419","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7311419","","Security;Risk management;Air traffic control;Communication systems;Prototypes;Aircraft;Context","","3","","17","IEEE","29 Oct 2015","13-17 Sept. 2015","13-17 Sept. 2015","IEEE","IEEE Conferences"
"Safety Critical Software and Security - How Low Can You Go?","K. Bernsmed; M. G. Jaatun; P. H. Meland","SINTEF Digital, Trondheim, Norway; SINTEF Digital, Trondheim, Norway; SINTEF Digital, Trondheim, Norway",2018 IEEE/AIAA 37th Digital Avionics Systems Conference (DASC),"9 Dec 2018","2018","","","1","6","The safety of aviation software is ensured by performing development according to the DO-178C standard. However, this standard has a blind spot in that it fails to consider software security aspects in development. The Building Security In Maturity Model (BSIMM) comprises a software security framework with 113 software security activities. This model is often used for measuring the maturity of an organization's software security lifecycle. In this paper we evaluate the ability of DO-178C to ensure also software security, by demonstrating how few BSIMM activities you can get away with performing, while remaining compliant with the different DO-178C assurance levels. The results indicate that organizations with very low software security maturity can still be able to perform well in accordance to DO-178C. Based on the results, we propose concrete activities that could be integrated into the DO-178C development process, to strengthen the security of the developed software.","2155-7209","978-1-5386-4112-5","10.1109/DASC.2018.8569579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8569579","DO-178C;ED-12C;BSIMM;software;security;development","Security;Software;Safety;Standards organizations;Organizations;Software measurement","","2","","18","IEEE","9 Dec 2018","23-27 Sept. 2018","23-27 Sept. 2018","IEEE","IEEE Conferences"
"Framework Architecture for AI/ML Data Management for Safety-Critical Applications","J. C. da Cunha Davison; P. I. Tostes; C. A. Guerra Carneiro","Embraer São José dos Campos, Brazil; Embraer São José dos Campos, Brazil; Embraer São José dos Campos, Brazil",2024 AIAA DATC/IEEE 43rd Digital Avionics Systems Conference (DASC),"15 Nov 2024","2024","","","1","9","Artificial Intelligence introduces a new paradigm to software development. While traditional algorithms are ex-plicitly programmed using instructions, in the machine learning approach the software is trained while exposed to data. The assurance of the result becomes directly dependent on the quality of the data. Data needs to be collected, processed, analyzed, validated, stored and protected. This study aims to establish the architecture for a framework where data management activities can be performed easily and efficiently. Regulation and standards about AI development for safety-critical applications are under development, but initial guidance already suggests a set of objectives that need to be satisfied during data management. A new concept of “learning assurance” is proposed to provide the adequate level of confidence. The concept proposed for data management can be applied with benefits in the quality of any safety-critical application based on machine learning, doesn't matter if it's in the aeronautical domain or others. The main contribution of this article, in addition to discussing the standards that will be applied in the aviation domain, is to bring in a practical way the tools that will assist in the development of machine learning systems and some ways to demonstrate compliance with the objectives of the standards in accordance with the roadmap of EASA for level 1 and level 2 machine learning safety-critical applications.","2155-7209","979-8-3503-4961-0","10.1109/DASC62030.2024.10748782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10748782","","Machine learning algorithms;Software algorithms;Machine learning;Computer architecture;Aerospace electronics;Software;Regulation;Standards;Software development management","","2","","45","IEEE","15 Nov 2024","29 Sept.-3 Oct. 2024","29 Sept.-3 Oct. 2024","IEEE","IEEE Conferences"
"EOmesh: Combined Flow Balancing and Deterministic Routing for Reduced WCET Estimates in Embedded Real-Time Systems","J. Cardona; C. Hernandez; J. Abella; F. J. Cazorla","Computer Architecture and Operating Systems, Barcelona Supercomputing Center, Barcelona, Spain; Computer Architecture and Operating Systems, Barcelona Supercomputing Center, Barcelona, Spain; Computer Architecture and Operating Systems, Barcelona Supercomputing Center, Barcelona, Spain; Computer Architecture and Operating Systems, Barcelona Supercomputing Center, Barcelona, Spain",IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,"18 Oct 2018","2018","37","11","2451","2461","The increasing performance needs in critical real-time embedded systems (CRTESs) can only be satisfied with the use of high-performance manycore processors. While NoC-based manycore systems are popular in the high-performance domain due to their high average performance, they challenge deriving tight worst-case execution time (WCET) estimates, as needed in CRTES. Weighted meshes have been proposed to alleviate NoCs pathological behavior—caused by large bandwidth imbalance—by making locally unbalanced arbitration decisions to reach globally balanced bandwidth. In this paper, we show that existing weighted mesh solutions do not completely remove unwanted imbalance, in particular for nodes subject to high congestion. We propose even/odd mesh (EOmesh), an approach that combines heterogeneous predictable routing and weight allocations that delivers near-optimal bandwidth allocation across cores without increasing NoC complexity. EOmesh, which can be implemented either by hardware means or by software means on top of regular weighted meshes, improves the average performance and WCET results of the reference weighted mesh design.","1937-4151","","10.1109/TCAD.2018.2857298","Spanish Ministry of Economy and Competitiveness (MINECO)(grant numbers:TIN2015-65316-P); HiPEAC Network of Excellence; MINECO and FEDER funds(grant numbers:TIN2014-60404-JIN); MINECO through Ramon y Cajal Post-Doctoral Fellowship(grant numbers:RYC-2013-14717); European Research Council through EU’s H2020 Research/Innovation Programme(grant numbers:772773); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8412546","Bandwidth;latency;NoC;weighted mesh","Bandwidth;Routing;Channel allocation;Task analysis;Timing;Hardware;Software;Weight measurement;Mesh generation;Embedded systems","","2","","33","IEEE","18 Jul 2018","Nov. 2018","","IEEE","IEEE Journals"
"Multi-aviation airspace: Insights into knowledge technologies for comprehensive air navigation","C. C. Insaurralde; V. Polishchuk","School of Science and Engineering, Teesside University Middlesbrough, United Kingdom; Science and Technology (ITN), Linkoping University, Norrkoping, Sweden",2017 IEEE/AIAA 36th Digital Avionics Systems Conference (DASC),"9 Nov 2017","2017","","","1","9","Increasingly crowded airspaces are bringing the attention of the aviation community since diverse users try to make use of a common airspace. The challenge is to identify and implement technologies to effectively but also efficiently manage an integrated multi-aviation airspace. This paper briefly presents a comprehensive synopsis of efforts to unify air navigation regulations so that the airspace can be effectively shared by multiple aviation pilots and aircraft. It recalls proposals to enable aviation sectors to coexist in the same airspace. The focus of this paper is on insights into Knowledge Technologies (KTs) to facilitate procurement and management of a shared multi-aviation airspace. It discusses challenges and opportunities when implementing KT solutions to facilitate the integration of different aviation capabilities for a shared airspace. The analysis presented selectively explores software engineering for bottom-up/top-down integration along with artificial intelligence traits such as knowledge representation. Concluding remarks and the way forward to foster KT solutions for integration of multiple aviation in a single airspace are also presented.","2155-7209","978-1-5386-0365-9","10.1109/DASC.2017.8102107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8102107","air traffic management;unmanned aerial system traffic management;airspace integration;knowledge technology","Aircraft;Aircraft navigation;Space vehicles;NASA;Artificial intelligence;Air traffic control","","2","","59","IEEE","9 Nov 2017","17-21 Sept. 2017","17-21 Sept. 2017","IEEE","IEEE Conferences"
"Aircraft conflict resolution cataloguer","C. Yao; A. Rusu; A. Danick; R. Hingorani; R. Toner","Modeling and Simulation Branch, Federal Aviation Administration, Atlantic City, NJ, USA; Department of Electrical and Computer Systems Engineering, Fairfield University, Fairfield, CT, USA; Department of Electrical and Computer Systems Engineering, Fairfield University, Fairfield, CT, USA; Department of Electrical and Computer Systems Engineering, Fairfield University, Fairfield, CT, USA; Department of Electrical and Computer Systems Engineering, Fairfield University, Fairfield, CT, USA",2017 IEEE/AIAA 36th Digital Avionics Systems Conference (DASC),"9 Nov 2017","2017","","","1","10","Air route traffic control centers (ARTCCs) operated by the Federal Aviation Administration (FAA) are responsible for efficiently and safely managing United States en route air traffic at altitudes of 18,000 feet and above. To achieve the FAA's mission, the ARTCC's human air traffic controllers monitor air traffic and ensure aircraft safety within partitioned airspace, called sectors, located in each ARTCC's boundaries. In order to achieve this, air traffic controllers must resolve potential conflicts that are identified through methods including manual inspection through looking at their display, or air traffic automated systems alerts. A standard en route conflict occurs if two aircraft travel within five nautical miles in the horizontal plane, while simultaneously flying within 1000 feet in the vertical plane. The controllers request pilots make changes to their intended trajectories to prevent a risk of violating separation distances. The FAA collects and archives the air traffic automation data corresponding to the predicted conflict events and information about the aircraft during their flight, such as: ground speed, vertical phase, horizontal phase, minimum separation distances and time postings. This paper describes algorithms for cataloging (detect and characterize) aircraft conflict resolutions, utilizing the data that is archived by air traffic automated systems. The automated systems only alert the air traffic controllers of potential conflicts. It is the human air traffic controllers that either perform a conflict resolution or determine if the alert is false. Our algorithms identify the maneuvers cleared by the air traffic controllers that occurred. We verify and validate our algorithms using real air traffic data. Characteristics of the traffic scenarios we used are not factors impacting our algorithms.","2155-7209","978-1-5386-0365-9","10.1109/DASC.2017.8102101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8102101","conflict resolution;cataloguer;confit probe;trajectory","Aircraft;Air traffic control;Algorithm design and analysis;FAA;Prediction algorithms;Trajectory","","1","","5","IEEE","9 Nov 2017","17-21 Sept. 2017","17-21 Sept. 2017","IEEE","IEEE Conferences"
"Distributed control architecture for aircraft fluid management","C. C. Insaurralde; J. M. Giron-Sierra","Teesside University, Middlesbrough, United Kingdom; Complutense Universidad of Madrid, Madrid, Spain",2018 IEEE Aerospace Conference,"28 Jun 2018","2018","","","1","11","Smartfuel is a research project from a European Commission Framework Programme. The project aims to move away from a centralized control architecture for aircraft fuel management. The controlling functionality (originally located in a central computer) in a Distributed Aircraft Fuel Management System (DAFMS) is partially deployed in networked Smart Fuel Components (SFCs). SFCs are mechatronic fuel components that can make their decisions by themselves based on the DAFMS states and the sequence of actions of the DAFMS operation. Smartfuel considers three DAFMS operation modes: pressure refueling, engine supply, and fuel transfer. This paper discusses the investigation work done toward developing the above DAFMS. The discussion includes computer models, laboratory prototypes, and an aircraft rig as well as a real-scale helicopter used to evaluate the DAFMS approach. Potential use of the approach proposed for spacecraft and concluding remarks are also discussed.","","978-1-5386-2014-4","10.1109/AERO.2018.8396601","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8396601","","Fuels;Software;Aircraft;Decentralized control;Valves;Computer architecture","","1","","37","IEEE","28 Jun 2018","3-10 March 2018","3-10 March 2018","IEEE","IEEE Conferences"
"Robotics Capabilities Development for Mars Sample Return Transfer Activities","M. Dolci; J. Bowkett; P. Bailey; A. Boettcher; J. Kim; P. Rogers; T. -H. Pham; D. C. Clemente; J. Shatts; J. Townsend; P. Twu; C. Collins","NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; NASA Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA",2025 IEEE Aerospace Conference,"14 Jul 2025","2025","","","1","25","The planned NASA-European Space Agency (ESA) Mars Sample Return campaign aims to be the first set of missions to bring Martian samples back to Earth, where thousands of scientists would make groundbreaking discoveries that could redefine our understanding of the Red Planet and perhaps even the origins of life on Earth. A crucial component of the circa 2023 baseline design for the missions was the transfer of sample tubes from the Martian surface to the ascent vehicle, which requires a highly dexterous robotic arm and sophisticated control strategies. Development and testing of the control algorithms were underway at NASA's Jet Propulsion Laboratory on advanced R&D testbeds, while the ESA is responsible for delivering the flight robotic arm. To meet the complex requirements for transferring the sample tubes, we propose an abstract layer consisting of three important robotics capabilities, each to be implemented for the first time in planetary exploration. 1. 7-DoF Manipulation: This capability focuses on managing the kinematics of the 7-DoF robotic arm. It includes the development of algorithms for forward and inverse kinematics, joint redundancy management, kinematic calibration, deflection compensation, target-to-pose selection, trajectory generation, and control strategies for single-joint, multi-joint, Cartesian motions, and free-space closed-loop control. 2. Robotics Vision: This capability pertains to a monocular vision system mounted on the robotic arm's end-effector with an additional redundant camera. These cameras are essential for localizing the Mars 2020 rover (M2020) tube-retrieval station, the SRL OS, identifying tubes on the Martian surface, and estimating the robotic arm's pose to ensure successful interactions with the station. 3. In-Contact Manipulation: This capability addresses the robot's interaction with its external environment. It involves load estimation using a 6-DoF force-torque sensor, force regulation (standard load-wrench control to a setpoint), and hybrid motion (force regulation orthogonal to a baseline velocity). This paper documents for posterity the infusion of these robotics capabilities, including the requirements, analysis, and testing processes that would have been necessary to ensure the success of the circa 2023 SRL Sample Transfer System design.","2996-2358","979-8-3503-5597-0","10.1109/AERO63441.2025.11068463","Jet Propulsion Laboratory; California Institute of Technology; National Aeronautics and Space Administration(grant numbers:80NM0018D0004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11068463","","Space vehicles;Mars;Robot vision systems;Force;Kinematics;Cameras;Regulation;Trajectory;System analysis and design;Standards","","1","","50","IEEE","14 Jul 2025","1-8 March 2025","1-8 March 2025","IEEE","IEEE Conferences"
"Guidance and Control Assessments of Psyche Mission's Monthly Operations Sequences","D. Sternberg; A. Couto; M. Ying","Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA",2026 IEEE Aerospace Conference,"22 May 2026","2026","","","1","13","The Psyche mission, launched in October 2023, relies on its Guidance, Navigation, and Control (GNC) subsystem for reaching and orbiting the (16) Psyche asteroid. Once there, the GNC subsystem will facilitate the mission return valuable science data on the metal-rich asteroid. The Psyche spacecraft includes multiple sensors and actuators as part of its GNC subsystem, and each component has unique operational capabilities and behaviors that, together with mission requirements, influence GNC algorithm designs. The GNC subsystem is part of the broader mission's flight system, necessitating that its operational sequences, built approximately monthly, are reviewed by GNC and the rest of the flight subsystems. This monthly sequence review process is designed to ensure that the inputs to the sequence build from each spacecraft subsystem have been collected and implemented in a safe and effective manner. Each subsystem has a unique process for assessing the draft sequences, which are collections of relative-timed commands, and may include periods of thrusting using electric propulsion thrusters, coasting, performing science activities, performing maintenance and characterization activities, momentum management activities, and other behaviors necessary for maintaining the health of the spacecraft. This paper presents the process by which the GNC subsystem reviews the monthly sequences. It also provides an overview of the tools used to assess the sequences' readiness for flight, including a high-fidelity simulation of the GNC commands using the Controls Analysis System Testbed/GNC Integrated Systems Testbed (CAST/GIST), the vector fit tool (VFT2), constraint checker, and Small Forces Tool. Additionally, the paper describes the individual checks that the responsible GNC engineer performs to ensure the sequenced commands meet the GNC subsystem's flight rules and guidelines. Lastly, the paper describes the products that the GNC review process provides to the other subsystems to aid their own review processes.","2996-2358","979-8-3315-7360-7","10.1109/AERO66936.2026.11520080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11520080","","Sequences;Sequential analysis;Reviews;Simulation;Timing;Tools;Modeling;Arrays;Recording;Planning","","","","8","IEEE","22 May 2026","7-14 March 2026","7-14 March 2026","IEEE","IEEE Conferences"
"Planning and Executing Psyche's First Post-Launch Flight Software Update","S. Mukherji; A. Frey; T. Imken; M. Arenas; S. M. Collins; A. Feldman; C. G. Jones; M. Schellpfeffer; V. Sereno; L. Smith; G. Sun","Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA",2025 IEEE Aerospace Conference,"14 Jul 2025","2025","","","1","20","Flight software updates (FSWU) are amongst the riskiest activities a mission executes during operations. The Psyche mission, which launched on October 13, 2023, to study the largest metal asteroid in the main asteroid belt, (16) Psyche, successfully executed its first FSWU over a two-week period starting on April 29, 2024. This paper will discuss the planning and execution of this critical activity. Planning this activity required coordination between multiple teams and included identifying the optimal window for execution, conducting several trade studies, developing the overall design and on-console procedure, completing an exhaustive test program, and preparing several reviews to solicit feedback. Execution of this activity required preparing and training the team, developing the staffing plan, implementing the update on the spacecraft, which involved an intentional entry into safe mode, and successfully recovering from the safe mode entry. Throughout this process, lessons from previous missions were applied and new lessons were learned, which along with the challenges encountered by Psyche, will also be shared in this paper.","2996-2358","979-8-3503-5597-0","10.1109/AERO63441.2025.11068442","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11068442","","Training;Space vehicles;Reviews;Metals;Belts;Software;Planning;Solar system;Complexity theory","","","","7","IEEE","14 Jul 2025","1-8 March 2025","1-8 March 2025","IEEE","IEEE Conferences"
"Mission-Driven Embedded Autonomy and Control Software Development: Digital Engineering Approaches to Bridge the Gap","V. Rossignol; L. Oddos; R. Etter; G. Goretkin; C. Pasteur","Embedded Software, Ansys, Toulouse, France; Embedded Software, Ansys, Toulouse, France; Digital Mission Engineering, Ansys, Exton, PA, USA; Ansys, Hollywood, FL, USA; Embedded Software, Ansys, Toulouse, France",2025 AIAA DATC/IEEE 44th Digital Avionics Systems Conference (DASC),"2 Dec 2025","2025","","","1","8","This paper explores the integration of digital engineering approaches in the development of mission-driven embedded autonomy and control software. It addresses the challenges faced by engineers and operational experts due to the increasing automation in air operations. The proposed methodology leverages digital reference models to bridge the gap between operational needs and system development. By simulating mission environments, engineers can validate their designs early, while operators provide timely feedback. The paper highlights the use of tools like Ansys STK for mission analysis, AVxcelerate Sensors for sensor simulation, and SCADE for mission and control software development. It emphasizes a model-based digital engineering process that spans the entire lifecycle, from concept to deployment, ensuring efficient collaboration and accurate system representation. Case studies in space, commercial aviation and defense illustrate the practical applications and benefits of this approach, including cost reduction, enhanced accuracy, and improved system performance.","2155-7209","979-8-3315-2519-4","10.1109/DASC66011.2025.11257222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11257222","autonomous systems;design reference mission;model-based design;digital engineering","Accuracy;Costs;Automation;Autonomous systems;System performance;Collaboration;Aerospace electronics;Software;Sensors;Software development management","","","","14","IEEE","2 Dec 2025","14-18 Sept. 2025","14-18 Sept. 2025","IEEE","IEEE Conferences"
"Research of evaluation model of Development Assurance Standards","Yong Cai; Yue Shen","Fudan University, Shanghai, China; Avionics' Department, Commercial Aircraft Corporation of China Ltd., Shanghai, China","2016 IEEE Chinese Guidance, Navigation and Control Conference (CGNCC)","23 Jan 2017","2016","","","2435","2441","Development Assurance Standards (DAS), generally developed from Process Management technology are defined according to requirements that evaluate products in specific domains. Similar with Process Management, problems are encored when using those standards in practice. Current researches on Software Process Improvement (SPI) focused on technology, methods and experience of process from a higher level of abstraction, but ignore the impact of different application areas. A lack of effective analysis means to ensure the selection of the process and to ensure the development of the standard limited the use of DAS. This paper analyses DASs used in airborne software, electrical hardware and complex system of Civil Aircraft that generally follow a similar backgrounds, environments in development process. Process Standards Maturity Model is defined and used on different DASs to evaluate projects selection of those standards. Additionally, shortages of current Development Assurance are discussed.","","978-1-4673-8318-9","10.1109/CGNCC.2016.7829175","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7829175","","Standards;Software;Aircraft;Hardware;Atmospheric modeling;Certification;Object oriented modeling","","","","20","IEEE","23 Jan 2017","12-14 Aug. 2016","12-14 Aug. 2016","IEEE","IEEE Conferences"
"Hazard Identification in Aircraft Design: A Systematic Review of ARP4761-Based Methods, STPA and MBSE-Enabled Safety Assessment","V. H. O. Bourguignon; G. C. Rocha","Instituto Tecnológico de Aeronáutica, São José dos Campos, São Paulo, Brazil; Instituto Tecnológico de Aeronáutica, São José dos Campos, São Paulo, Brazil",IEEE Access,"17 Aug 2026","2026","14","","122834","122847","Hazard identification remains a foundational activity in aircraft design because it shapes early safety objectives, architectural decisions, and certification strategies throughout the development lifecycle. However, the growing complexity of modern aircraft systems has challenged the sufficiency of traditional failure-centered approaches when used in isolation. This systematic literature review synthesizes the current state of knowledge on hazard identification and analysis for aircraft design, with particular emphasis on AFHA, PASA, FHA, and STPA, while also examining how these methodologies are being integrated with Model-Based Systems Engineering (MBSE). Following a PRISMA-based review protocol, the study screened records retrieved from Web of Science, Scopus, and IEEE Xplore, yielding a final corpus of 106 peer-reviewed studies for qualitative and thematic analysis. The results show that traditional ARP4761-based methods remain the dominant foundation of certification-oriented hazard identification, but that STPA has gained relevance as a complementary approach for capturing interaction hazards, software-related risks, and human-automation issues that are not naturally expressed as single-component failure conditions. The review also shows a growing movement toward hybrid methodological frameworks and MBSE-enabled safety workflows, particularly to improve traceability, front-load safety analyses, and maintain consistency between design models and safety artefacts. At the same time, the evidence reveals persistent gaps in certification alignment, empirical validation, scalability, interoperability, and the translation of systems-theoretic outputs into certification-native artefacts. Overall, the literature indicates that the future of aircraft hazard identification lies not in replacing established approaches, but in integrating traditional, systems-theoretic, and model-based methods into more coherent, traceable, and scalable safety-assessment processes.","2169-3536","","10.1109/ACCESS.2026.3721333","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior–Brazil (CAPES)(grant numbers:001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11643734","Hazard identification;functional hazard assessment;system-theoretic process analysis;safety assessment;ARP4761;ARP4754","Safety;Hazards;Modeling;Aircraft;Certification;Reviews;Design methodology;Conferences","","","","50","CCBY","6 Aug 2026","2026","","IEEE","IEEE Journals"
"Spaceflight software validation for future mission applications supported by multicore platforms","M. Concas; J. M. Riera; J. Fernandez Salgado; A. Jung; P. B. Garcia","European Space Agency (ESA - ESTEC), Noordwijk, The Netherlands; Institut Supérieur de l'Aéronautique et de l'Espace, Toulouse, France; European Space Agency (ESA - ESTEC), Noordwijk, The Netherlands; European Space Agency (ESA - ESTEC), Noordwijk, The Netherlands; European Space Agency (ESA - ESTEC), Noordwijk, The Netherlands",2023 European Data Handling & Data Processing Conference (EDHPC),"23 Jan 2024","2023","","","1","7","Multicore technologies are increasingly being incorporated into mission-critical systems for space exploration, a trend notably on the rise within missions conducted by the European Space Agency (ESA). While these technologies offer several benefits, they also present substantial challenges, particularly in the realm of inter-core interference. This study focuses on the validation of multicore technologies in the space domain, in accordance with the guidelines provided by the AMC 20-193. The Prospect mission being used as case study, interference mitigation strategies are deployed on the space-qualified GR740 and GP64L-QC quad-core architectures to evaluate the complexity of hosting mixed-criticality software applications on these platforms.","","978-9-09-037924-1","10.23919/EDHPC59100.2023.10396117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10396117","Multicore;LEON4;GR740;RISC-V;NOEL-V;ESA;AMC 20-193","Multicore processing;Space missions;Mission critical systems;Interference;Computer architecture;Software;Guidelines","","","","11","","23 Jan 2024","2-6 Oct. 2023","2-6 Oct. 2023","IEEE","IEEE Conferences"
"Space launch system, core stage, structural test design and implementation","R. Shaughnessy","NASA, Marshall Space Flight Center, Huntsville, AL",2017 IEEE Aerospace Conference,"8 Jun 2017","2017","","","1","13","As part of the National Aeronautics and Space Administration's (NASA) Space Launch System (SLS) Program, engineers at NASA's Marshall Space Flight Center (MSFC) in Huntsville, Alabama are working to design, develop and implement the SLS Core Stage structural testing. The SLS will have the capability to return humans to the Moon and beyond and its first launch is scheduled for December of 2017. The SLS Core Stage consist of five major elements; Forward Skirt, Liquid Oxygen (LOX) tank, Intertank (IT), Liquid Hydrogen (LH2) tank and the Engine Section (ES). Structural Test Articles (STA) for each of these elements are being designed and produced by Boeing at Michoud Assembly Facility located in New Orleans, La. The structural test for the Core Stage STAs (LH2, LOX, IT and ES) are to be conducted by the MSFC Test Laboratory. Additionally, the MSFC Test Laboratory manages the Structural Test Equipment (STE) design and development to support the STAs. It was decided early (April 2012) in the project life that the LH2 and LOX tank STAs would require new test stands and the Engine Section and Intertank would be tested in existing facilities. This decision impacted schedules immediately because the new facilities would require Construction of Facilities (C of F) funds that require congressional approval and long lead times. The Engine Section and Intertank structural test are to be conducted in existing facilities which will limit lead times required to support the first launch of SLS. With a SLS launch date of December, 2017 Boeing had a need date for testing to be complete by September of 2017 to support flight certification requirements. The test facilities were required to be ready by October of 2016 to support test article delivery. The race was on to get the stands ready before Test Article delivery and meet the test complete date of September 2017. This paper documents the past and current design and development phases and the supporting processes, tools, and methodology for supporting the SLS Core Stage STA test stands and related STE. The paper will address key requirements, system development activities and project challenges. Additionally, the interrelationships as well as interdependencies within the SLS project will be discussed.","","978-1-5090-1613-6","10.1109/AERO.2017.7943652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943652","","Engines;Qualifications;Liquids;Aerospace electronics;Rockets;Space vehicles;Hydrogen","","","","4","IEEE","8 Jun 2017","4-11 March 2017","4-11 March 2017","IEEE","IEEE Conferences"
