"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AHRB: A high-performance time-composable AMBA AHB bus","J. Jalle; J. Abella; E. Quiñones; L. Fossati; M. Zulianello; F. J. Cazorla","European Space Agency, Universitat Politècnica de Catalunya, Netherlands; Barcelona Supercomputing Center, Spain; Barcelona Supercomputing Center, Spain; European Space Agency, Universitat Politècnica de Catalunya, Netherlands; European Space Agency, Universitat Politècnica de Catalunya, Netherlands; Spanish National Research Council (IIIA-CSIC), Spain",2014 IEEE 19th Real-Time and Embedded Technology and Applications Symposium (RTAS),"19 Jan 2015","2014","","","225","236","Hard real-time systems are moving toward complex systems comprising chips with different IP components connected with standard buses. AMBA is one of the most used bus interfaces and has already been included in processors in the real-time domain. However, AMBA was not designed to provide time composable Worst Case Execution Time (WCET) estimates, which are desirable to reduce timing validation and verification costs. This paper analyzes and extends the AMBA Advanced High-performance Bus (AHB) specification to enable time-composable WCET estimates by design. Concretely, (1) we analyze in detail the AMBA AHB in the context of hard real-time systems proving that it fails to provide time composability; (2) we define a restricted subset of AMBA AHB features, named restricted AHB (resAHB), that allows deriving time-composable, yet not tight, WCET estimates; and (3) we define an extension of resAHB, named Advanced High-performance Real-time Bus (AHRB), that includes the timing constraints in the specification. This allows deriving time-composable and tight WCET estimates. Our results show that AHRB can provide 3.5x tighter estimates than resAHB on average for EEMBC benchmarks.","1545-3421","978-1-4799-4829-1","10.1109/RTAS.2014.6926005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6926005","","Timing;Real-time systems;Aerospace electronics;Multicore processing;Hardware;Protocols","","7","","25","IEEE","19 Jan 2015","15-17 April 2014","15-17 April 2014","IEEE","IEEE Conferences"
"Towards Configuration Support for Collaborative Simulator Development - A Product Line Approach in Model Based Systems Engineering","H. Andersson; M. Carlsson; J. Ölvander","Dept. of Management and Engineering Linkoping University, Linkoping, Sweden; Dept. of Management and Engineering Linkoping University, Linkoping, Sweden; Dept. of Management and Engineering Linkoping University, Linkoping, Sweden",2011 IEEE 20th International Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises,"18 Aug 2011","2011","","","185","192","In development and support of complex products such as power plants, automotive vehicles, or aircrafts, modeling and simulation has become an important activity as a basis for knowledge capture. Simulation is used in several steps of the product lifecycle; for evaluation of early design, for system verification, and for user training. With emerging techniques such as tools for high-level modeling, multi-core computing, and visualization, the number of useful models is growing. This paper focuses on reuse of multipurpose models and configuration support in a product line context. A configurator prototype system is presented. The simulator set created from validated models is considered to be a secondary product line. The product set which the simulation models represent is considered to be the primary product line. The Saab Gripen fighter aircraft, together with simulators in which the aircraft behavior, performance, and handling qualities are represented, is used to exemplify application. Integration principles of the systems for simulator configuration, Software Configuration Management, and Product Data Management (PDM) are studied. Preliminary results show that a configurator tool can be used, but there is need to map structures between the simulation and PDM domains.","1524-4547","978-1-4577-0134-4","10.1109/WETICE.2011.74","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5990025","MBSE;Product Line;Configurator;Simulation","Atmospheric modeling;Aircraft;Software;Aerospace electronics;Computational modeling;Computer architecture","","4","","21","IEEE","18 Aug 2011","27-29 June 2011","27-29 June 2011","IEEE","IEEE Conferences"
"Architecting Health Management into Software Component Assemblies: Lessons Learned from the ARINC-653 Component Mode","N. Mahadevan; A. Dubey; G. Karsai","Institute for Software Integrated Systems, Vanderbilt University, Nashville, TN, USA; Institute for Software Integrated Systems, Vanderbilt University, Nashville, TN, USA; Institute for Software Integrated Systems, Vanderbilt University, Nashville, TN, USA",2012 IEEE 15th International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing,"7 May 2012","2012","","","79","86","Complex real-time software systems require an active fault management capability. While testing, verification and validation schemes and their constant evolution help improve the dependability of these systems, an active fault management strategy is essential to potentially mitigate the unacceptable behaviors at run-time. In our work we have applied the experience gained from the field of Systems Health Management towards component-based software systems. The software components interact via well-defined concurrency patterns and are executed on a real-time component framework built upon ARINC-653 platform services. In this paper, we present the lessons learned in architecting and applying a two-level health management strategy to assemblies of software components.","2375-5261","978-0-7695-4643-8","10.1109/ISORC.2012.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6195864","","Assembly;Software;Timing;Global Positioning System;Engines;Real time systems;Runtime","","3","2","34","IEEE","7 May 2012","11-13 April 2012","11-13 April 2012","IEEE","IEEE Conferences"
"Advancing the practice of systems engineering at JPL","P. A. Jansma; R. M. Jones","Jet Propulsion Laboratory, Pasadena, CA, USA; Jet Propulsion Laboratory, Pasadena, CA, USA",2006 IEEE Aerospace Conference,"24 Jul 2006","2006","","","19 pp.","","In FY 2004, JPL launched an initiative to improve the way it practices systems engineering. The Lab's senior management formed the systems engineering advancement (SEA) project in order to ""significantly advance the practice and organizational capabilities of systems engineering at JPL on flight projects and ground support tasks"". The scope of the SEA project includes the systems engineering work performed in all three dimensions of a program, project, or task: 1) the full life-cycle, i.e., concept through end of operations; 2) the full depth, i.e., program, project, system, subsystem, element (SE Levels 1 to 5); 3) the full technical scope, e.g., the flight, ground and launch systems, avionics, power, propulsion, telecommunications, thermal, etc. The initial focus of their efforts defined the following basic systems engineering functions at JPL: systems architecture, requirements management, interface definition, technical resource management, system design and analysis, system verification and validation, risk management, technical peer reviews, design process management and systems engineering task management. They also developed a list of highly valued personal behaviors of systems engineers, and are working to inculcate those behaviors into members of their systems engineering community. The SEA project is developing products, services, and training to support managers and practitioners throughout the entire system life-cycle. As these are developed, each one needs to be systematically deployed. Hence, the SEA project developed a deployment process that includes four aspects: infrastructure and operations, communication and outreach, education and training, and consulting support. In addition, the SEA project has taken a proactive approach to organizational change management and customer relationship management - both concepts and approaches not usually invoked in an engineering environment. This paper describes JPL's approach to advancing the practice of systems engineering at the Lab. It describes the general approach used and how they addressed the three key aspects of change: people, process and technology. It highlights a list of highly valued personal behaviors of systems engineers, discusses the various products, services and training that were developed, describes the deployment approach used, and concludes with several lessons learned","1095-323X","0-7803-9545-X","10.1109/AERO.2006.1656171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1656171","","Systems engineering and theory;Aerospace engineering;Engineering management;Resource management;Risk management;Project management;Power system management;Management training;Design engineering;Power engineering and energy","","17","","41","IEEE","24 Jul 2006","4-11 March 2006","4-11 March 2006","IEEE","IEEE Conferences"
"Model-Based Safety Assessment Using OCL and Petri Nets","R. J. Rodríguez; E. Gómez-Martínez","Babel Group, DLSIIS, Universidad Politécnica de Madrid, Spain; Babel Group, DLSIIS, Universidad Politécnica de Madrid, Spain",2014 40th EUROMICRO Conference on Software Engineering and Advanced Applications,"20 Nov 2014","2014","","","56","59","Safety becomes a primordial assessment in safety-related systems where human lives can be somehow put in risk, needing to comply with safety requirements defined by industry standards such as IEC 61508, ISO 26262 or DO-178C. Safety contracts are useful to specify these requirements (as assumptions and guarantees), thus assuring an expected level of confidence. To verify the safety requirements is measured to represent more than a half of the overall system development costs. In this paper, we propose a model-based verification that addresses safety verification from the early beginning of system development, thus saving costs. Namely, we use UML for system design and Object Constraint Language (OCL) for specifying safety contracts, while its verification is carried out using Petri nets. As case study, we assess the safety of an embedded system that models a fire prevention system in a hospital building.","2376-9505","978-1-4799-5795-8","10.1109/SEAA.2014.36","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6928789","model-based;safety assessment;OCL;UML;Petri nets","Unified modeling language;Safety;Contracts;Computational modeling;Petri nets;Software","","7","","27","IEEE","20 Nov 2014","27-29 Aug. 2014","27-29 Aug. 2014","IEEE","IEEE Conferences"
"The coming-of-age of software architecture research","M. Shaw","Institute for Software Research, Intemational, Carnegie Mellon University, Pittsburgh, PA, USA",Proceedings of the 23rd International Conference on Software Engineering. ICSE 2001,"7 Aug 2002","2001","","","657","664a","","0270-5257","0-7695-1050-7","10.1109/ICSE.2001.919147","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=919147","","Software architecture;Software engineering;Software systems;Concrete;Software design;Automation;Commercialization;Computer languages","","32","","68","IEEE","7 Aug 2002","19-19 May 2001","19-19 May 2001","IEEE","IEEE Conferences"
"Model-driven embedded systems design environment for the industrial automation sector","T. Strasser; C. Sunder; A. Valentini","Robotics and Adaptive Systems, PROFACTOR GmbH, Austria; Automation and Control Institute (ACIN), Vienna University of Technology, Vienna, Austria; 03NEIDA Europe ASBL, Rue de L'Eglise 42, Belgium",2008 6th IEEE International Conference on Industrial Informatics,"3 Sep 2008","2008","","","1120","1125","The aim of this paper is to describe a model-driven embedded systems design approach which is applied to Industrial Automation and Control Systems (IACS). Therefore, an overview on existing model-driven approaches is given and their applicability for IACS is discussed. The special requirements of the industrial automation sector are taken into account by a novel architecture, utilizing existing model-driven techniques. This approach is the basis for the FP7 research project MEDEIA.","2378-363X","978-1-4244-2170-1","10.1109/INDIN.2008.4618271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4618271","","Unified modeling language;Automation;Computer architecture;Software;Object oriented modeling;Embedded systems;Real-time systems","","24","","37","IEEE","3 Sep 2008","13-16 July 2008","13-16 July 2008","IEEE","IEEE Conferences"
"System specification in Rosetta","P. Alexander; R. Kamath; D. Barton","University of Kansas, Lawrence, KS, USA; University of Cincinnati, Cincinnati, OH, USA; AverStar, Inc, Vienna, VA",Proceedings Seventh IEEE International Conference and Workshop on the Engineering of Computer-Based Systems (ECBS 2000),"6 Aug 2002","2000","","","299","307","System level specification and analysis has become a critical issue in designing today's ever increasingly complex systems. System level design is distinguished from other design activities by its heterogeneous nature. Specifically, systems level designers must integrate information from many different design domains in a single design decision making activity. Rosetta is a systems level specification language that addresses problems specific to systems level specification. Rosetta supports specifying heterogeneous systems by providing mechanisms for: (i) constructing architectures involving heterogeneous components and interconnections; and (ii) specifying multiple views of the same component. Specifications are written in the form of formally defined facets. Each facet extends an associated domain theory, allowing it to be defined using a vocabulary specific to that system facet. Facets are assembled through a facet algebra supporting traditional logical operators plus aggregation. This paper concentrates on system specification using Rosetta.","","0-7695-0604-6","10.1109/ECBS.2000.839889","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=839889","","Read only memory;Specification languages;Electronic switching systems;LAN interconnection;Cellular phones;Satellites;Hardware design languages;Analytical models;Software systems;Interference constraints","","13","","13","IEEE","6 Aug 2002","3-7 April 2000","3-7 April 2000","IEEE","IEEE Conferences"
"An examination of DSLs for concisely representing model traversals and transformations","J. Gray; G. Karsai","Department of Computer and Information Sciences, University of Alabama, Birmingham, Birmingham, AL, USA; Institute for Software Integrated Systems, Vanderbilt University, Nashville, TN, USA","36th Annual Hawaii International Conference on System Sciences, 2003. Proceedings of the","6 Feb 2003","2003","","","10 pp.","","A key advantage for the use of a domain-specific language (DSL) is the leverage that can be captured from a concise representation of a programmer's intention. This paper reports on three different DSLs that were developed for two different projects. Two of the DSLs assisted in the specification of various modeling tool ontologies, and the integration of models across these tools. On another project, a different DSL has been applied as a language to assist in aspect-oriented modeling. Each of these three languages was converted to C++ using different code generators. These DSLs were concerned with issues of traversing a model and performing transformations. The paper also provides quantitative data on the relative sizes of the intention (as expressed in the DSL) and the generated C++ code. Observations are made regarding the nature of the benefits and the manner in which the conciseness of the DSL is best leveraged.","","0-7695-1874-5","10.1109/HICSS.2003.1174892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1174892","","DSL;Computer languages;Domain specific languages;Programming profession;Software systems;Ontologies;Specification languages;Productivity;Character generation;Data structures","","10","","24","IEEE","6 Feb 2003","6-9 Jan. 2003","6-9 Jan. 2003","IEEE","IEEE Conferences"
"An overview of fault tolerance techniques for real-time operating systems","R. Ramezani; Y. Sedaghat","Dependable Distributed Embedded Systems (DDEmS) Laboratory, University of Mashhad, Mashhad, Iran; Dependable Distributed Embedded Systems (DDEmS) Laboratory, University of Mashhad, Mashhad, Iran",ICCKE 2013,"13 Feb 2014","2013","","","1","6","Nowadays operating systems are inseparable part of computer systems. Real-time operating systems (RTOS) are a special kind of operating systems that their main goal is to operate correctly and provide correct and valid results in a bounded and predetermined time. RTOSs are widely used in safety-critical domains. In these domains all the system's requirements should be met and a catastrophe occurs if the system fails. Hence, fault tolerance is an essential requirement of RTOSs employed in safety-critical domains. In the past decades, several fault tolerance techniques have been proposed to protect different parts of an RTOS against faults and errors. In this paper, after presenting primary concepts of RTOSs, some features of these operating systems are reviewed and then a number of fault tolerance techniques that can be applied to each feature and their impact on system reliability is investigated. The main contribution of this work is to review and categorize several fault tolerance techniques applicable to RTOSs based on the operating system's features.","","978-1-4799-2093-8","10.1109/ICCKE.2013.6739552","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6739552","Real-Time Operating System;Fault Tolerance","Fault tolerance;Fault tolerant systems;Real-time systems;Timing;Kernel","","8","","51","IEEE","13 Feb 2014","31 Oct.-1 Nov. 2013","31 Oct.-1 Nov. 2013","IEEE","IEEE Conferences"
"Towards an Aspect Oriented Language Compliant with Real Time Constraints","W. Gabsi; R. Bouaziz; B. Zalila","ReDCAD Laboratory, National School of Engineers of Sfax, University of Sfax, Sfax, Tunisia; ReDCAD Laboratory, National School of Engineers of Sfax, University of Sfax, Sfax, Tunisia; ReDCAD Laboratory, National School of Engineers of Sfax, University of Sfax, Sfax, Tunisia",2013 Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises,"29 Jul 2013","2013","","","68","73","The Aspect-Oriented Programming (AOP) supports the modularization of concerns that cut across the implementation of a software application to avoid scattering and tangling. We focus on the integration of aspect-oriented paradigm in the development of real-time systems. The AOP is based on the weaving process to automatically integrate segments of code created separately into the application. In the context of real-time systems, this can endanger determinism by including constructs that may violate real-time constraints beyond the control of the developer. In this paper, we study and test the AspectAda language, an existing aspect mechanism, in order to adapt and modify it to respect real-time constraints. We are interested studying this language's grammar, Runtime and especially weaving operation. Finally, we extract its limits and define our solutions to adapt it to support real time constraints.","1524-4547","978-1-4799-0405-1","10.1109/WETICE.2013.65","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6570587","AOP;AspectAda;Ada;Real-Time Constraints","Weaving;Real-time systems;Syntactics;Runtime;Programming;Grammar;Libraries","","3","","12","IEEE","29 Jul 2013","17-20 June 2013","17-20 June 2013","IEEE","IEEE Conferences"
"Component-based performance-sensitive real-time embedded software","Lingfeng Wang","Texas A and M University, College Station, TX, USA",24th Digital Avionics Systems Conference,"27 Dec 2005","2005","2","","10 pp. Vol. 2","","The software complexity is continuously increasing and the competition in the software market is becoming more intensive than ever. Therefore, it is crucial to improve the software quality, and meanwhile, minimize the software development cost, and reduce the software delivering time in order to gain competition advantages. Recently, Component-Based Software Development (CBSD) was proposed and has now been applied in various industry and business applications as a possible way to achieve this goal. As verified by numerous practical applications in different fields, CBSD is able to increase the software development productivity as well as improve the software quality. Modern embedded real-time systems have both strict functional and nonfunctional requirements and they are essentially safety-critical, real-time, and embedded software-intensive systems. In particular, the crucial end-to-end quality-of-service (QoS) properties should be assured in embedded systems such as timeliness and fault tolerance. In this paper, the author first introduced the modern component technologies and the commonly used component models. Then the middleware in distributed real-time embedded systems are discussed. Furthermore, adaptive system resource management is elaborated. Finally, the prospects of component-based approach in implementing modern embedded real-time software are discussed and future research directions are suggested.","2155-7209","0-7803-9307-4","10.1109/DASC.2005.1563399","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1563399","","Embedded software;Software quality;Programming;Real time systems;Application software;Embedded system;Costs;Computer industry;Productivity;Quality of service","","2","","20","IEEE","27 Dec 2005","30 Oct.-3 Nov. 2005","30 Oct.-3 Nov. 2005","IEEE","IEEE Conferences"
"Safety assurance for safety-critical embedded systems: Qualification of tools for complex electronic hardware","A. Kornecki; J. Zalewski","Department of Computer & Software Engineering, Embrey-Riddle Aeronautical University, Daytona Beach, FL, USA; Department of Computer Science, Florida Gulf Coast University, Fort Myers, FL, USA",2008 1st International Conference on Information Technology,"5 Sep 2008","2008","","","1","4","In recent decades, multiple application domains emerged that use computational devices embedded in commercial products that are sensitive to safety concerns. They include not only typical areas, such as nuclear technology and aircraft avionics, but also many medical devices, cars, railway transportation, and others. The essential requirements for this kind of products are so strict that they are regulated by respective government agencies, for example FAA and FDA in the U.S. This paper addresses the most important aspects of using software tools for designing complex electronic hardware for such systems and focuses on special assessment criteria for these tools.","","978-1-4244-2244-9","10.1109/INFTECH.2008.4621600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4621600","","Hardware;Qualifications;Industries;Aerospace electronics;Certification;Safety;Software","","2","","15","IEEE","5 Sep 2008","18-21 May 2008","18-21 May 2008","IEEE","IEEE Conferences"
"ATE and TPS management","J. M. Altham; J. Stabler; B. Spofford; Phong Do","WR-ALC/GRN, U.S. Air Force ATS Policy Office, GA, USA; WR-ALC/GRN, U.S. Air Force ATS Policy Office, GA, USA; WR-ALC/GRN, U.S. Air Force ATS Policy Office, GA, USA; WR-ALC/GRN, U.S. Air Force ATS Policy Office, GA, USA",2011 IEEE AUTOTESTCON,"24 Oct 2011","2011","","","1","7","The purpose of this paper to discuss Automatic Test Equipment (ATE) and Test Program Set (TPS) management strategy efforts to improve support and reduce logistics costs within the Air Force. The emphasis of this paper will be on two subtopics; efforts to reduce proliferation of unique Automatic Test Systems (ATS) and the impact of technology and software advances as they relate to how the Air Force (AF) works to standardize the TPS process. Both subtopics have a focus on standardization and reduction in life cycle costs for the Air Force.","1558-4550","978-1-4244-9363-0","10.1109/AUTEST.2011.6058784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6058784","","Industries;US Department of Defense;Weapons;Communities;Software;Standards organizations","","1","","13","IEEE","24 Oct 2011","12-15 Sept. 2011","12-15 Sept. 2011","IEEE","IEEE Conferences"
"The conundrum of software estimation models","D. V. Ferens","Air Force Research Laboratory, OH, USA",Proceedings of the IEEE 1998 National Aerospace and Electronics Conference. NAECON 1998. Celebrating 50 Years (Cat. No.98CH36185),"6 Aug 2002","1998","","","320","328","There are many sophisticated models and methods for estimating the size, cost, and schedule of software projects. However, the ability to accurately estimate software cost, size, or schedule is still dubious. In general the predictive accuracy of models for estimating software development cost and schedule has not been shown to be better than ""within 25 percent of actual cost or schedule, about one half of the time"", especially for Department of Defense software efforts. The same is true for software size estimating models and methods, although there are some studies that have shown superior results. For software support (or maintenance) cost estimation, no model has been demonstrated to be accurate. This paper presents a summary of efforts performed to date which demonstrate the accuracy (or lack thereof) of software models. The results of several studies in the areas of software development cost and schedule estimation, size estimation, and support cost estimation are presented to show what these models can and can not do. Some ideas for improvement are also presented, including the results of some studies which may lead to a resolution of the accuracy conundrum which currently exists.","0547-3578","0-7803-4449-9","10.1109/NAECON.1998.710133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=710133","","Costs;Programming;Databases;Equations;Scheduling;Hardware;Laboratories;Aerospace electronics;Software performance;Application software","","1","","46","IEEE","6 Aug 2002","17-17 July 1998","17-17 July 1998","IEEE","IEEE Conferences"
"Model-Based Development of Integrated Computer Systems: Modeling the Execution Platform","B. Huber; R. Obermaisser","Institute of Computer Engineering, University of Technology, Vienna, Vienna, Austria; Institute of Computer Engineering, University of Technology, Vienna, Vienna, Austria",2007 Fifth Workshop on Intelligent Solutions in Embedded Systems,"26 Dec 2007","2007","","","151","164","The DECOS architecture provides a framework for integrating multiple application systems within a single distributed computer system. Since the DECOS architecture aims at applications in the automotive, avionic, and industrial control domain, including applications up to the highest criticality level, the design and development process of DECOS-based integrated computer systems is of utmost importance. Within the DECOS project a model-based development process is devised which aims at enabling a reduced time-to-market in spite of increasing the system's functionality, the reuse of application software on different instantiations of the DECOS platform, and performing validation activities earlier in the development phase of integrated computer systems. In this paper we outline the overall model-based development process of integrated computer systems based on the DECOS architecture with a strong focus on the modeling of the DECOS execution platform. Additionally, we present a novel graphical model editor based on GME for capturing the execution platform in the model-based development process.","","978-84-89315-47-1","10.1109/WISES.2007.4408502","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4408502","","Application software;Computer architecture;Distributed computing;Embedded system;Automotive engineering;Real time systems;Vehicles;Computer languages;Power system modeling;Computer networks","","1","","23","","26 Dec 2007","21-22 June 2007","21-22 June 2007","IEEE","IEEE Conferences"
"Resolving ATLAS obsolescence problems - lessons learned and new opportunities","I. A. Neag; J. Hyde; N. Ramachandran","TYX Corporation, Reston, VA, USA; TYX Corporation, Reston, VA, USA; TYX Corporation, Reston, VA, USA",Proceedings AUTOTESTCON 2004.,"13 Jun 2005","2004","","","226","232","ATS obsolescence has a critical impact on operational readiness. Resolving ATS obsolescence problems is often a very costly endeavor. Various technical solutions have been suggested for this purpose. This paper presents the ""lessons learned"" from past obsolescence mitigation programs. The main conclusion of the analysis is that ATLAS re-hosting, possibly complemented by subset conversion, is an effective approach for solving TPS obsolescence. The paper offers a set of recommendations for using new software technologies and industry standards to resolve current ATS obsolescence problems and prevent future obsolescence. The authors recommend TPS conversion via test requirements, using general-purpose programming languages, along with commercial tools that have open interfaces based on industry standards.","1088-7725","0-7803-8449-0","10.1109/AUTEST.2004.1436838","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1436838","","Costs;Automatic testing;System testing;Hardware;Documentation;Instruments;Defense industry;Weapons;Aerospace electronics;Operating systems","","1","","7","IEEE","13 Jun 2005","20-23 Sept. 2004","20-23 Sept. 2004","IEEE","IEEE Conferences"
"An user-centric billing model for cloud computing","R. Anand Kumar; R. K. Mittal","Birla Institute of Technology and Science, Dubai, UAE; Birla Institute of Technology and Science, Dubai, UAE","2012 International Conference on Cloud Computing Technologies, Applications and Management (ICCCTAM)","28 Mar 2013","2012","","","132","138","This paper proposed a more user centered billing model that allows the user to make an informed decision on selecting from a set of cloud offerings or between offerings from different clouds. An architecture for Infrastructure as a Service for such a billing model is presented. This billing model requires the estimation of costs for various configurations of computational requirement. Such a scenario would require estimation of application execution time. This paper evaluates the Worst Case Execution Time techniques available for real time systems for the cloud computing context. A neural network based application execution time based on non-mission critical systems, user specified parameters (e.g., CPU, operating system, and database parameters), historical training data and limited simulations is presented here.","","978-1-4673-4416-6","10.1109/ICCCTAM.2012.6488086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6488086","Cloud Computing Architecture;execution time prediction;billing","Cloud computing;Computational modeling;Costs;Servers;Operating systems;Software;Computer architecture;Logic gates;Software as a service;Software development management","","","","38","IEEE","28 Mar 2013","8-10 Dec. 2012","8-10 Dec. 2012","IEEE","IEEE Conferences"
"Software development tools for embedded systems","S. Kapur; C. Sriprasad","Intel Corporation, Chandler, AZ, USA; Intel Corporation, Chandler, AZ, USA",Proceedings of 14th Digital Avionics Systems Conference,"6 Aug 2002","1995","","","331","335","Software quality and availability (completion) is highly impacted by the tools used in each stage of development. By focusing on tools issues, this paper increases the developers' focus to formulating a sound software development environment. The starting point of system software development is requirement analysis and design. Once the system is defined, its functions are allocated to distinct hardware or software items, and interfaces between these items are defined. Software requirement analysis is the process of specifying software function, performance, interfaces and design constraints. The next stage is preliminary design. This is followed by detailed design that may be represented graphically or in a combination of programming language. The design is then taken up for implementation which involves writing code for all units and testing them individually. The final stage is integration and software component level testing. Tools for embedded system development include: cross compilation systems, in-circuit tools, simulators, debuggers etc. The features, benefits and tradeoffs of these tools, and how they apply to each stage of software development, are examined. This will provide the designer with a comprehensive suite of software development tools that support embedded designs.","","0-7803-3050-1","10.1109/DASC.1995.482917","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=482917","","Programming;Embedded system;Software performance;Software quality;System software;Hardware;Performance analysis;Computer languages;Writing;Testing","","2","","7","IEEE","6 Aug 2002","5-9 Nov. 1995","5-9 Nov. 1995","IEEE","IEEE Conferences"
"A description of the software element of the NASA EME flight tests","S. V. Koppen","Lockheed Martin Engineering and Science Company, Hampton, VA, USA",15th DASC. AIAA/IEEE Digital Avionics Systems Conference,"6 Aug 2002","1996","","","457","463","In support of NASA's Fly-By-Light/Power-By-Wire (FBL/PBW) program, a series of flight tests were conducted by NASA Langley Research Center in February, 1995. The NASA Boeing 757 was flown past known RF transmitters to measure both external and internal radiated fields. The aircraft was instrumented with strategically located sensors for acquiring data on shielding effectiveness and internal coupling. The data are intended to support computational and statistical modeling codes used to predict internal field levels of an electromagnetic environment (EME) on aircraft. The software was an integral part of the flight tests, as well as the data reduction process. The software, which provided flight test instrument control, data acquisition, and a user interface, executes on a Hewlett Packard (HP) 300 series workstation and uses HP VEEtest development software and the C programming language. Software tools were developed for data processing and analysis, and to provide a database organized by frequency bands, test runs, and sensors. This paper describes the data acquisition system on board the aircraft and concentrates on the software portion. Hardware and software interfaces are illustrated and discussed. Particular attention is given to data acquisition and data format. The data reduction process is discussed in detail to provide insight into the characteristics, quality, and limitations of the data. An analysis of obstacles encountered during the data reduction process is presented.","","0-7803-3385-3","10.1109/DASC.1996.559200","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=559200","","NASA;Software testing;Aircraft;Data acquisition;Instruments;Data analysis;Radio frequency;Transmitters;Electromagnetic measurements;Computational modeling","","1","","2","IEEE","6 Aug 2002","31-31 Oct. 1996","31-31 Oct. 1996","IEEE","IEEE Conferences"
"Test and validation of electronic systems","G. Fitzhugh; R. Comfort","CPU Tech, Pleasanton, CA, USA; CPU Tech, Pleasanton, CA, USA",Gateway to the New Millennium. 18th Digital Avionics Systems Conference. Proceedings (Cat. No.99CH37033),"6 Aug 2002","1999","2","","10.A.1","10.A.1","Computers are growing in complexity at an ever increasing rate. The ability to properly validate all of the processor's functions is a problem faced by processor manufacturers. A major area for improvement in reducing acquisition time is eliminating the wait for physical prototypes prior to commencement of software test and debug. It is not unusual for this waiting period to account for as much as one-third of the development cycle. Thus the current interest in hardware/software co-design. By overlapping phases of development, co-design brings the test and validation of a system closer to the architectural phase where it is needed most. Early verification that a design meets the customer's requirements minimizes the risk of building a system no one wants. CPU Technology's Behavioral Verification Technology/sup TM/ (BVT) and SystemLab/sup TM/ provide a means to thoroughly validate complex processors. BVT was invented to address the validation interests of all of the participants in the computer industry. It enables the rapid development of formal instruction-set architecture validation suites for any computer. SystemLab expands beyond hardware/software co-design to the virtual laboratory that consists of virtual prototypes made from software models rather than hardware components.","","0-7803-5749-3","10.1109/DASC.1999.822072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=822072","","Electronic equipment testing;System testing;Hardware;Software prototyping;Manufacturing processes;Software debugging;Software testing;Buildings;Central Processing Unit;Computer industry","","1","","","IEEE","6 Aug 2002","24-29 Oct. 1999","24-29 Oct. 1999","IEEE","IEEE Conferences"
"Systems engineering for the 777 Autopilot Flight Director System","M. J. Gries","Collins Air Transport Division, Rockwell International, Cedar Rapids, IA, USA",Proceedings of 14th Digital Avionics Systems Conference,"6 Aug 2002","1995","","","403","409","This paper will describe the systems engineering process used in developing the 777 Autopilot Flight Director System (AFDS). It will include discussions regarding requirements capture, requirements allocation to hardware and software, system architecture considerations (including the architectural impact of safety requirements), change management, requirements and verification traceability, and requirements based verification. Additionally, the organizational structure employed and its interaction with the systems engineering process will also be reviewed. Finally, the results from a recent joint (Boeing and Collins) lessons learned exercise will be summarized.","","0-7803-3050-1","10.1109/DASC.1995.482929","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=482929","","Aerospace engineering;Systems engineering and theory;Control systems;Automatic control;Hardware;Software safety;Computer interfaces;Software systems;Computer architecture;Actuators","","1","","2","IEEE","6 Aug 2002","5-9 Nov. 1995","5-9 Nov. 1995","IEEE","IEEE Conferences"
