"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A performance evaluation of industrial agents","P. Ferreira; S. Doltsinis; A. Anagnostopoulos; F. Pascoa; N. Lohse","Manufacturing Division, University of Nottingham, Nottingham, UK; Manufacturing Division, University of Nottingham, Nottingham, UK; Manufacturing Division, University of Nottingham, Nottingham, UK; Manufacturing Division, University of Nottingham, Nottingham, UK; Manufacturing Division, University of Nottingham, Nottingham, UK",IECON 2013 - 39th Annual Conference of the IEEE Industrial Electronics Society,"2 Jan 2014","2013","","","7404","7409","Assembly systems today face significant pressure to provide highly adaptable and quickly deployable solutions in order to deal with unpredictable changes according to market trends. However, control of assembly processes is dominated by the use of Programmable Logical Controllers (PLC) which do not provide the necessary mechanisms to easily deal with these challenges. The concept of agent-based control has been introduced as a solution to deal these challenges and support new production paradigms based on the plug and produce concept. However, this solution has not yet been proven to be a real alternative to the traditional PLC approach in terms of performance. This work is investigating the use an approach that is able to benefit from the relative advantages of both PLC and agents solutions. A new hybrid architecture is presented which combines the functionalities of a PLC with those of industrial agents. The focus is on assessing the performance of this approach. The proposed approach is applied to an assembly station using only the core elements of the model. A number of control strategies to coordinate presses steps in the assembly sequence are compared to a pure PLC control approach. First results indicate that it is possible to achieve comparable response times with the hybrid approach. The outcomes of this work will provide the basis for further refinement of the proposed hybrid agent architecture and is intended to lead to the definition of a much needed more comprehensive assessment framework for industrial agent systems in the production systems context.","1553-572X","978-1-4799-0224-8","10.1109/IECON.2013.6700365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6700365","Multi-agent systems;System performance;Assembly systems;Industrial control;Intelligent control","Assembly systems;Assembly;Real-time systems;System performance;Java;Industries;Process control","","4","","23","IEEE","2 Jan 2014","10-13 Nov. 2013","10-13 Nov. 2013","IEEE","IEEE Conferences"
"Safe motion generation and online reshaping using dynamical systems","M. Saveriano; D. Lee","Chair of Automatic Control Engineering, Technical University of Munich, Munich, Germany; Chair of Automatic Control Engineering, Technical University of Munich, Munich, Germany",2014 11th International Conference on Ubiquitous Robots and Ambient Intelligence (URAI),"12 Mar 2015","2014","","","45","45","In the future, robotic platforms will be integrated in social environment to actively cooperate with humans during their daily-life. A feasible human-robot co-working requires close and safe interaction, in which the partners can understand and quickly adapt their mutual behaviors. In this work, we present a real-time approach to generate safe (velocity scaling) and feasible (collision avoidance, goal adaptation) motions in a human-robot interaction scenario. The basic assumption is that robot's motion is generated using a first-order, asymptotically stable Dynamical System (DS): x = f(x), (1) where x and x represent the robot end-effector position and velocity respectively. Driving robots with DS has several advantages in terms of robustness to external perturbations, such as unexpected contacts or changes in the goal/initial position. The DS structure allows us to easily implement a human-based velocity scaling algorithm, by modifying Eq. (1) as: x = αhf(x), (2) where 0 < αmin ≤ αh ≤ 1 is a scalar function inversely proportional to the human-robot distance. When the human, tracked using an RGB-D camera, enters in the robot's workspace αh = αmin, while the human goes away, αh linearly goes to 1. Being αh strictly positive, this scaling will not affect the equilibrium of the DS, in other words, the task will always be correctly executed. During tasks execution, unforeseen obstacle can appear in the robot workspace. To avoid possible collisions, saving the convergence properties of the DS, authors propose to modulate a generic first-order DS as [1]: x = M(x)(f(x)-o) + o, (3) where o is the obstacle velocity and M(x) is the so-called modulation matrix, used to reduce the end-effector velocity in the obstacle normal direction [2]. To avoid collisions with the robot's links, we calculate the closest point on the robot to the obstacle and use the approach in Eq. (3) to drive away that point. This task is projected in the manipulator Jacobian null-space to not affect the end-effector motion. The described approaches for velocity scaling and obstacle avoidance are integrated, together with an online reshaping method used to modify the robot's goal position, in a two levels hierarchical architecture (see Fig. 1). The higher level of the architecture is used to recognize human activities and to select/reshape the robot motion according with the current activity. The Human Activities Interpreter determines the user status (far/interaction) and the goals status (free/occluded). Rough depth data from a RGB-D sensor are first filtered to remove the points belonging to the robot surface and then used to track human and obstacles. Using this information, the Robot Behaviour Selection/Reshaping module to select the right behavior from a database of Motion Primitives, scaling down the velocity and changing the goal position when needed. The selected motion primitive is passed to the Collision Avoidance level, that implements the real-time, reactive collision avoidance algorithm in Eq. (3). The related video shows an application of the proposed approach in a human-robot interaction scenario. The robot moves counterclockwise towards four goal positions, while it avoids possible collisions. When the user enters in the workspace, the velocity of the robot is scaled down. If the user hides with his hands the goal, the next free goal position becomes the equilibrium point of the DS.","","978-1-4799-5333-2","10.1109/URAI.2014.7057407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7057407","","Collision avoidance;Robot sensing systems;Modulation;Robot motion;Real-time systems;Jacobian matrices","","2","","2","IEEE","12 Mar 2015","12-15 Nov. 2014","12-15 Nov. 2014","IEEE","IEEE Conferences"
"Automated Decision Support IoT Framework","W. T. Lunardi; L. Amaral; S. Marczak; F. Hessel; H. Voos","Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS), Porto Alegre, Brazil; Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS), Porto Alegre, Brazil; Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS), Porto Alegre, Brazil; Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS), Porto Alegre, Brazil; Reliablity and Trust (SnT) Luxembourg, Interdisciplinary Centre for Security, Luxembourg",2016 IEEE 21st International Conference on Emerging Technologies and Factory Automation (ETFA),"7 Nov 2016","2016","","","1","8","During the past few years, with the fast development and proliferation of the Internet of Things (IoT), many application areas have started to exploit this new computing paradigm. The number of active computing devices has been growing at a rapid pace in IoT environments around the world. Consequently, a mechanism to deal with this different devices has become necessary. Middleware systems solutions for IoT have been developed in both research and industrial environments to supply this need. However, decision analytics remain a critical challenge. In this work we present the Decision Support IoT Framework composed of COBASEN, an IoT search engine to address the research challenge regarding the discovery and selection of IoT devices when large number of devices with overlapping and sometimes redundant functionality are available in IoT middleware systems, and DMS, a rule-based reasoner engine allowing to set up computational analytics on device data when it is still in motion, extracting valuable information from it for automated decision making. DMS uses Complex Event Processing to analyze and react over streaming data, allowing for example, to trigger an actuator when a specific error or condition appears in the stream. The main goal of this work is to highlight the importance of a decision support system for decision analytics in the IoT paradigm. We developed a system which implements DMS concepts. However, for preliminarily tests, we made a functional evaluation of both systems in terms of performance. Our initial findings suggest that the Decision Support IoT Framework provides important approaches that facilitate the development of IoT applications, and provides a new way to see how the business rules and decision-making will be made towards the Internet of Things.","","978-1-5090-1314-2","10.1109/ETFA.2016.7733572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7733572","","Internet of Things;Middleware;Sensors;Search engines;Real-time systems;Engines;Service-oriented architecture;Java;Industrial Internet of Things;Computer architecture","","2","","44","IEEE","7 Nov 2016","6-9 Sept. 2016","6-9 Sept. 2016","IEEE","IEEE Conferences"
"Performance issues in Aircraft Access to the National Airspace SWIM program","R. Seker; M. Moallemi; J. Yapp; M. Towhidnejad; R. Klein","Embry-Riddle Aeronautical University, Daytona Beach, FL; Embry-Riddle Aeronautical University, Daytona Beach, FL; Embry-Riddle Aeronautical University, Daytona Beach, FL; Embry-Riddle Aeronautical University, Daytona Beach, FL; Federal Aviation Administration, Washington, DC","2014 Integrated Communications, Navigation and Surveillance Conference (ICNS) Conference Proceedings","29 May 2014","2014","","","D3-1","D3-9","The System Wide Information Management (SWIM) program is one of the critical components in the Federal Aviation Administration's (FAA) NextGen project. This investigates some of the challenges that arise during communication between the Electronic Flight Bag (EFB) and the Data Management System (DMS). The FAA has identified nine operational scenarios (OS) detailing information exchange within the context of the AAtS between the DMS and the aircraft. The FAA has also identified three technical scenarios (TS) for communication between an aircraft and the DMS for conveying the NAS information. This study is limited to the downlink (information from the aircraft to the DMS) portion of the EFB-DMS interaction. Additionally, we do not investigate NAS-DMS interaction. We implemented a replicated network infrastructure to mimic the functionality of the Aircraft Access to SWIM (AAtS) and the SWIM components relevant to the research. In this environment, the behavior of the entire system is emulated with approximated specifications. We implemented three messaging patterns (MPs), namely, DMS Hosting Request-Response Web Service, DMS Hosting Pub-Sub Service using Java Messaging Service (JMS), and DMS Hosting Pub-Sub with Web Service Notification in the replicated network and tested them against recommended OS-TS combinations. Several message sizes and frequencies of occurrence were used for testing selected combinations. We performed the tests using three different data sizes under full bandwidth contention and no bandwidth contention. Our tests suggest that the selected combinations can work and deliver the desired performance within the available data link bandwidth. The test outcomes also assist in determining which OS-TS-MP combinations are optimal.","2155-4951","978-1-4799-4891-8","10.1109/ICNSurv.2014.6819982","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6819982","","Aircraft;Web services;FAA;Information exchange;Trajectory;Bandwidth;Meteorology","","1","","5","IEEE","29 May 2014","8-10 April 2014","8-10 April 2014","IEEE","IEEE Conferences"
"Generating Plans Using LRTA","R. M. F. Alves; C. R. Lopes; A. A. B. Branquinho","Faculty of Computing, Federal University of Uberlândia, Uberlendie, Brazil; Faculty of Computing, Federal University of Uberlândia, Uberlendie, Brazil; Faculty of Computing, Federal University of Uberlândia, Uberlendie, Brazil",2013 Brazilian Conference on Intelligent Systems,"30 Jan 2014","2013","","","207","212","A new category of faster and efficiently planners has been used to solve planning problems, which use heuristic search algorithms to build their plans. One of the first successful planning systems to use this new approach was the Fast Forward (FF) planner, in which many other recent planners have built upon. FF proposed a heuristic function for planning problems and created a strategy that combines the execution of the algorithms Enforced Hill Climbing (EHC) and Best First Search (BFS). Although this method presents an enhanced performance when compared to alternative methods, it has some weaknesses. In this paper we present a new planning method based on LRTA, which is an algorithm guided by heuristics like EHC and is complete as BFS. It has some optimizations like pruning successors during expansion and a heap with maximum capacity to store the states during the search. The authors also developed a test environment for planning algorithms. Experiments carried out in this environment show signicant results when compared to FF.","","978-0-7695-5092-3","10.1109/BRACIS.2013.42","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6726450","Planning Systems;FF planer;EHC;BFS;LRTA","Planning;Search problems;Heuristic algorithms;Algorithm design and analysis;Real-time systems;Optimization;Java","","1","","15","IEEE","30 Jan 2014","19-24 Oct. 2013","19-24 Oct. 2013","IEEE","IEEE Conferences"
"A new prototype of smart parking using wireless sensor networks","M. D. Márquez; R. A. Lara; R. X. Gordillo","Department of Electrical and Electronic, Universidad de las Fuerzas Armadas ESPE, Sangolquí-Ecuador, UIO 171-5-231B; Department of Electrical and Electronic, Universidad de las Fuerzas Armadas ESPE, Sangolquí-Ecuador, UIO 171-5-231B; Department of Electrical and Electronic, Universidad de las Fuerzas Armadas ESPE, Sangolquí-Ecuador, UIO 171-5-231B",2014 IEEE Colombian Conference on Communications and Computing (COLCOM),"21 Jul 2014","2014","","","1","6","In this paper we present an outdoor smart parking prototipe using wireless sensor networks as a possible solution to solve the problem of parking, through an application that present the information in order to find free parking spaces in real time, this system can help to improve the quality of life in smart cities, because the time for finding a free parking space could be reduced, as well as help to reduce pollution and to improve vehicular traffic. The use of a wireless sensor networks allow for easy installation outdoor, the system could use a solar panel to charge the batteries and being independent of an external power source wired or constantly replacing batteries. The vacancies spaces are presented to users through a smart device. The main results show a reduction of 50% of time to obtain a free parking space, a reduction in fuel consumption, and an estimated reduction of vehicle pollution. Finally, we determine for our campus university the fuel saved were 2,71 galons/year/vehicle.","","978-1-4799-4340-1","10.1109/ColComCon.2014.6860418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6860418","WSN;IEEE 802.15;Zigbee;Xbee;Waspmote;Smart Cities","Logic gates;Java;Wireless sensor networks;Zigbee;Cities and towns;Pollution;Batteries","","6","","17","IEEE","21 Jul 2014","4-6 June 2014","4-6 June 2014","IEEE","IEEE Conferences"
"Visualizing interactive and shared debugging sessions","F. Petrillo; G. Lacerda; M. Pimenta; C. Freitas","Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul, Porto Alegre, Brazil",2015 IEEE 3rd Working Conference on Software Visualization (VISSOFT),"23 Nov 2015","2015","","","140","144","Debugging sessions require a methodical process of finding causes and reducing the number of software problems. During such sessions, developers run a software project, traversing method invocations, setting breakpoints, stopping or restarting executions. In these sessions, developers explore different parts of the code and create knowledge about them. When debugging sessions are over, it is likely that such knowledge is lost, and developers cannot use it in other sessions or sharing it with collaborators. We have developed Swarm Debugging, a new approach for visualizing and sharing information obtained during debugging sessions, providing interactive and real-time visualization techniques, and several searching tools. Through usage scenarios, we demonstrate that it can aid developers to decrease the required time for deciding where to toggle a break-point and locate bug causes. We show how Swarm Debugging offers more useful support for many typical development tasks than a traditional debugger tool.","","978-1-4673-7526-9","10.1109/VISSOFT.2015.7332425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7332425","","Debugging;Software;Visualization;Data visualization;Java;Servers;Browsers","","6","","17","IEEE","23 Nov 2015","27-28 Sept. 2015","27-28 Sept. 2015","IEEE","IEEE Conferences"
"Performance evaluation of a fraud detection system based artificial immune system on the cloud","E. Hormozi; M. K. Akbari; M. S. Javan; H. Hormozi","Computer Engineering and Information Technology Mazandaran, University of Science and Technology, Babol, Mazandaran, Iran; Computer Engineering and Information Technology, Amirkabir University of Technology, Tehran, Iran; Computer Engineering and Information Technology, Amirkabir University of Technology, Tehran, Iran; Computer Engineering and Information Technology, Islamic Azad University of Arak, Arak, Iran",2013 8th International Conference on Computer Science & Education,"15 Jul 2013","2013","","","819","823","Fraud is defined as the unlawful and intentional misrepresentation which can lead to actual or potential disadvantage to another individual or group. Fraud detection is a topic applicable to many industries including banking and financial sectors, insurance, law enforcement, and more. Credit card fraud is a major problem in the financial industry 111. Therefore, real time fraud detection is a vital issue. Indeed, we implement the progress of Negative Selection Algorithm an anomaly detection approach in AIS on the cloud. As a result of our experiments, in serial NSA the time of training phase is around 23800s whereas parallel NSA training phase time is 78s. Also, in parallel algorithm the detection rate increased around %50 compared to the serial algorithm. But we concluded false positive rate a little raised that compared to increase the detection rate is almost negligible. Tests are done with real data sets, and all executions are run using mapreduce and apache hadoop.","","978-1-4673-4463-0","10.1109/ICCSE.2013.6554022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6554022","fraud;fraud detection;credit card fraud;artificial immune system;cloud computing;negative selection algorithm","Testing;Publishing;Java","","4","","16","IEEE","15 Jul 2013","26-28 April 2013","26-28 April 2013","IEEE","IEEE Conferences"
"An efficient common substrings algorithm for on-the-fly behavior-based malware detection and analysis","J. C. Acosta; H. Mendoza; B. G. Medina","U.S. Army Research Laboratory, NM, USA; U.S. Army Research Laboratory, NM, USA; U.S. Army Research Laboratory, NM, USA",MILCOM 2012 - 2012 IEEE Military Communications Conference,"28 Jan 2013","2012","","","1","6","It is well known that malware (worms, botnets, etc...) thrive on communication systems. The process of detecting and analyzing malware is very latent and not well-suited for real-time application, which is critical especially for propagating malware. For this reason, recent methods identify similarities among malware dynamic trace logs to extract malicious behavior snippets. These snippets can then be tagged by a human analyst and be used to identify malware on-the-fly. A major problem with these methods is that they require extensive processing resources. This is especially due to the large amount of malware released each year (upwards of 17 million new instances in 2011). In this paper, we present an efficient algorithm for identifying common substrings in dynamic trace events of malware collections. The algorithm finds common substrings between malware pairs in theoretical linear time by using parallel processing. The algorithm is implemented in the CUDA and results show a performance increase of up to 8 times compared to previous implementations.","2155-7586","978-1-4673-1731-3","10.1109/MILCOM.2012.6415819","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6415819","","Malware;Graphics processing units;Java;Instruction sets;Heuristic algorithms;Algorithm design and analysis;Runtime","","3","","16","IEEE","28 Jan 2013","29 Oct.-1 Nov. 2012","29 Oct.-1 Nov. 2012","IEEE","IEEE Conferences"
"Adaptive control of cloud computing resources in the Internet telecommunication multiservice system","S. Mescheryakov; D. Shchemelinin; V. Efimov","Automats department, St. Petersburg State Polytechnic University, St. Petersburg, Russia; RingCentral Inc., San Mateo, CA, USA; RingCentral Inc., San Mateo, CA, USA",2014 6th International Congress on Ultra Modern Telecommunications and Control Systems and Workshops (ICUMT),"8 Jan 2015","2014","","","287","293","In the last decade, the Internet telecommunication companies are growing rapidly and now are based on the cloud computing environments. Management of a big distributed production infrastructure with multiple business services requires a centralized control system. This paper describes how the Zabbix enterprise-class monitoring system can be used as an adaptive solution for the purpose of real-time control of cloud computing resources, auto-detection of critical anomalies in advance and, when possible, auto-restore production services using a predefined workaround procedure. Real-world company examples are provided.","2157-023X","978-1-4799-5291-5","10.1109/ICUMT.2014.7002117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7002117","big data;centralized control;cloud computing;distributed environments;fax broadcasting;Internet telecommunications","Facsimile;Servers;Java;Telecommunications;Random access memory;Monitoring;Measurement","","3","","8","IEEE","8 Jan 2015","6-8 Oct. 2014","6-8 Oct. 2014","IEEE","IEEE Conferences"
"Privacy Mechanism for Applications in Cloud Computing","L. N. G. Paredes; S. D. Zorzo","Universidade Federal de São Carlos, Sao Carlos, Sao Paulo, Brazil; Universidade Federal de São Carlos, Sao Carlos, Sao Paulo, Brazil",IEEE Latin America Transactions,"2 Feb 2012","2012","10","1","1402","1407","Applications stored in the cloud enable users to access and perform tasks in real time, reducing costs in the acquisition of computer resources. Although there are benefits, this paradigm also brings security and privacy risks to users, such as theft of information or identity. This paper proposes a mechanism able to provide privacy protection for users to use applications that address issues of identity, confidentiality and user preferences.","1548-0992","","10.1109/TLA.2012.6142492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6142492","Cloud Computing;Confidentiality;Identity;Preferences;Privacy","Google;Engines;Java;Software;Privacy;Computational modeling;Internet","","2","","","IEEE","2 Feb 2012","Jan. 2012","","IEEE","IEEE Journals"
"A study of JADE's messaging RTT performance using distinct message exchange patterns","L. Ribeiro; A. Rocha; J. Barata","CTS,Uninova, Universidade Nova de Lisboa, Caparica, Portugal; CTS,Uninova, Universidade Nova de Lisboa, Caparica, Portugal; CTS,Uninova, Universidade Nova de Lisboa, Caparica, Portugal",IECON 2013 - 39th Annual Conference of the IEEE Industrial Electronics Society,"2 Jan 2014","2013","","","7410","7415","JADE is a multiagent-based framework widely used for prototyping agent-oriented mechatronic architectures. JADE's messaging performance is normally rated unsuitable for real time operation in a mechatronic context and there are a few papers in the literature backing up this claim. The author's share this view however the main purpose of this paper is to highlight that distinct message exchange coding patters influence the round trip time (RTT) of the messages quite substantially. The paper presents a comparative performance analysis, based on the RTT, of these coding patterns. The majority of the published tests is focused in the evaluation of the RTT when pairs of communicating agents are added to the platform. The analysis presented in this work is focused on the efficiency of each method as the responder agent receives messages continuously.","1553-572X","978-1-4799-0224-8","10.1109/IECON.2013.6700366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6700366","","Encoding;Context;Java;Mechatronics;Receivers;Protocols;Testing","","2","","16","IEEE","2 Jan 2014","10-13 Nov. 2013","10-13 Nov. 2013","IEEE","IEEE Conferences"
"Real time cyber attack analysis on Hadoop ecosystem using machine learning algorithms","M. T. Khorshed; N. A. Sharma; A. V. Dutt; A. B. M. Shawkat Ali; Y. Xiang","School of Information Technology, Deakin University, Australia; School of Science and Technology, The University of Fiji, Lautoka, Western, FJ; School of Science and Technology, The University of Fiji, Fiji; School of Science and Technology, The University of Fiji, Lautoka, Western, FJ; School of Information Technology, Deakin University, Australia",2015 2nd Asia-Pacific World Congress on Computer Science and Engineering (APWC on CSE),"23 May 2016","2015","","","1","7","Big Data technologies are exciting cutting-edge technologies that generate, collect, store and analyse tremendous amount of data. Like any other IT revolution, Big Data technologies also have big challenges that are obstructing it to be adopted by wider community or perhaps impeding to extract value from Big Data with pace and accuracy it is promising. In this paper we first offer an alternative view of ""Big Data Cloud"" with the main aim to make this complex technology easy to understand for new researchers and identify gaps efficiently. In our lab experiment, we have successfully implemented cyber-attacks on Apache Hadoop's management interface ""Ambari"". On our thought about ""attackers only need one way in"", we have attacked the Apache Hadoop's management interface, successfully turned down all communication between Ambari and Hadoop's ecosystem and collected performance data from Ambari Virtual Machine (VM) and Big Data Cloud hypervisor. We have also detected these cyber-attacks with 94.0187% accurateness using modern machine learning algorithms. From the existing researchs, no one has ever attempted similar experimentation in detection of cyber-attacks on Hadoop using performance data.","","978-1-5090-0713-4","10.1109/APWCCSE.2015.7476223","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7476223","Big Data;Hadoop;Ambari;Internet of Things;Classification;Machine Lerning;Cloud Computing;Cyber-attack","Big data;Cloud computing;Classification algorithms;Ecosystems;Machine learning algorithms;Ports (Computers);Security","","2","","31","IEEE","23 May 2016","2-4 Dec. 2015","2-4 Dec. 2015","IEEE","IEEE Conferences"
"How to Catch 'Em All: WatchDog, a Family of IDE Plug-Ins to Assess Testing","M. Beller; I. Levaja; A. Panichella; G. Gousios; A. Zaidman","Delft University of Technology, The Netherlands; Delft University of Technology, The Netherlands; Delft University of Technology, The Netherlands; Radboud University Nijmegen, The Netherlands; Delft University of Technology, The Netherlands",2016 IEEE/ACM 3rd International Workshop on Software Engineering Research and Industrial Practice (SER&IP),"15 Jun 2017","2016","","","53","56","As software engineering researchers, we are also zealous tool smiths. Building a research prototype is often a daunting task, let alone building an industry-grade family of tools supporting multiple platforms to ensure the generalizability of results. In this paper, we give advice to academic and industrial tool smiths on how to design and build an easy-to-maintain architecture capable of supporting multiple integrated development environments (IDEs). Our experiences stem from WatchDog, a multi-IDE infrastructure that assesses developer testing activities in vivo and that over 2,000 registered developers use. To these software engineering practitioners, WatchDog provides real-time and aggregated feedback in the form of individual testing reports.Project Website: http://www.testroots.org Demonstration Video: https://youtu.be/zXIihnmx3UE.","","978-1-4503-4170-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7946350","TestRoots WatchDog;IntelliJ;Eclipse;IDE;Plugins;Testing;JUnit","Testing;Tools;Servers;Computer architecture;Java;Buildings;Databases","","1","","14","","15 Jun 2017","17-17 May 2016","17-17 May 2016","IEEE","IEEE Conferences"
"Design and implementation of integrating geographic location into Web map based on scripting layer for Android","Y. Xing; H. Lei","Software Engineering Department, Hainan College of Software Technology, Hainan, China; Software Engineering Department, Hainan College of Software Technology, Hainan, China",2016 IEEE International Conference on Big Data Analysis (ICBDA),"14 Jul 2016","2016","","","1","4","Integrating real time geographic location into big data map based on SL4A is very important for promoting the development of Android script Geographic Information System. In this paper, a design method is proposed for the integration of geographic location and Web map in Android script application. First, we design an integrated architecture, which consists of a map service data layer, a map service view layer, and a map service business layer. Then the layers's model and their communication model are discussed. Finally, the integration task is realized with Android script. Experimental results show that the method is a simple, fast, reusable, loosely coupled, and can be extended and so on.","","978-1-4673-9591-5","10.1109/ICBDA.2016.7509821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7509821","sl4a;web map;Android;geographic location;big data","Smart phones;Business;Global Positioning System;HTML;Reactive power;Java","","1","","12","IEEE","14 Jul 2016","12-14 March 2016","12-14 March 2016","IEEE","IEEE Conferences"
"WHOBBS: An Object-Based Distributed Hybrid Storage Providing Block Storage for Virtual Machines","S. Lingxuan; H. Chen; S. Ma; Z. Du; F. Hu","Shanghai Jiao Tong University, Shanghai, CN; Shanghai Jiao Tong University, Shanghai, China; Shanghai Jiao Tong University, Shanghai, China; Shanghai Jiao Tong University, Shanghai, CN; Shanghai Jiao Tong University, Shanghai, China","2015 IEEE 17th International Conference on High Performance Computing and Communications, 2015 IEEE 7th International Symposium on Cyberspace Safety and Security, and 2015 IEEE 12th International Conference on Embedded Software and Systems","30 Nov 2015","2015","","","160","165","Because of its high IO performance, Solid State Drives (SSDs) are playing an important role in cloud storage services. However, its ten times price of Hard Disk Drives (HDDs) makes it unaffordable for most companies to replace all traditional HDD storage with high performance SSD storage. Hybrid storage becomes a trade-off solution between relatively high performance and acceptable cost. In this paper, we propose an object-based hybrid storage system called WHOBBS to provide high-performance block storage for virtual machines in IaaS. WHOBBS introduces logical storage pools to manage different types of storage devices and splits VM disk images into the objects residing in different storage pools. WHOBBS will optimize the IO performance of the system by dynamic object migration, according to the periodically analyzed access patterns of all objects and the determined global object placement strategy. We evaluate WHOBBS under several benchmarks and demonstrate its efficiency and effectiveness.","","978-1-4799-8937-9","10.1109/HPCC-CSS-ICESS.2015.65","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7336159","storage;Object-based;hybrid;Distributed;virtual machine;block storage","Monitoring;Virtual machining;Performance evaluation;Scalability;Metadata;Real-time systems;Cloud computing","","1","","13","IEEE","30 Nov 2015","24-26 Aug. 2015","24-26 Aug. 2015","IEEE","IEEE Conferences"
"M-health system backend supported by an actors model","M. A. Corredor Acosta; H. F. Cadavid Rengifo","Escuela Colombiana de Ing., Bogota, Colombia; Escuela Colombiana de Ing., Bogota, Colombia",2015 10th Computing Colombian Conference (10CCC),"23 Nov 2015","2015","","","150","156","Given the serious impact that cardiovascular diseases are having in Colombia's deaths, the Colombian School of Engineering has been developing a platform for remote, real time, cardiac signals processing. One of the main challenges of this type of platform, assuming a relatively large population continuously transmitting their signals, is to guarantee good response times for all system's stakeholders (doctors, family, etc.), which is not always possible with the application models that have been traditionally used to build most of services that reside on the Web. This article describes an alternative software architecture proposed for the backend of such telemedicine system, which considers the non-blocking and actor-based programming models, as an alternative to the multi-thread model, and as a mean to simplify such system's scalability.","","978-1-4673-9464-2","10.1109/ColumbianCC.2015.7333409","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7333409","telemedicine;telemetry;actors;events","Telemetry;Java;Software;Visualization;Indexes;Monitoring;Internet","","","","16","IEEE","23 Nov 2015","21-25 Sept. 2015","21-25 Sept. 2015","IEEE","IEEE Conferences"
"Research on data exchange platform based on JMS","De-fu He; Yong Kang; Xi-sheng Su","Department of Quartermaster, Wuhan Economics Academy, Wuhan, China; Department of Quartermaster, Wuhan Economics Academy, Wuhan, China; Department of Quartermaster, Wuhan Economics Academy, Wuhan, China",2016 2nd IEEE International Conference on Computer and Communications (ICCC),"11 May 2017","2016","","","110","113","Data exchange platform is the key to get through data links and achieve information exchange. The thesis discusses a modified model of real-time data subscription/dissemination and proposed its physical architecture. Data exchange flow is analysed. A new data exchange platform is really implemented according to the modified model. Firstly, access terminal submits each application to service bus for verification via service management platform. Then subscription information is generated on user's demands and disseminated by message center. Specific to the different technology and architecture of business systems, new data exchange platform configures data exchange mappings and distinguishes the applied range of different data by message subject. Consequently, the data between different heterogeneous databases is integrated.","","978-1-4673-9026-2","10.1109/CompComm.2016.7924675","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7924675","data exchange;JMS;subscription and dissemination","Java;Message-oriented middleware;Monitoring;XML;Computational modeling","","","","18","IEEE","11 May 2017","14-17 Oct. 2016","14-17 Oct. 2016","IEEE","IEEE Conferences"
