Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Flow Java: Declarative Concurrency for Java,Logic Programming,,,,10.1007/978-3-540-24599-5_24,Frej DrejhammarChristian SchultePer BrandSeif Haridi,2003,https://link.springer.com/chapter/10.1007/978-3-540-24599-5_24,Conference paper
Java Card Code Generation from B Specifications,Formal Methods and Software Engineering,,,,10.1007/978-3-540-39893-6_18,Bruno TatibouëtAntoine RequetJean-Christophe VoisinetAhmed Hammad,2003,https://link.springer.com/chapter/10.1007/978-3-540-39893-6_18,Conference paper
Specification-Driven Design with Eiffel and Agents for Teaching Lightweight Formal Methods,Teaching Formal Methods,,,,10.1007/978-3-540-30472-2_7,Richard F. PaigeJonathan S. Ostroff,2004,https://link.springer.com/chapter/10.1007/978-3-540-30472-2_7,Conference paper
Life-Cycle E-commerce Testing with OO-TTCN-3,"Applying Formal Methods: Testing, Performance, and M/E-Commerce",,,,10.1007/978-3-540-30233-9_2,Robert L. ProbertPulei XiongBernard Stepien,2004,https://link.springer.com/chapter/10.1007/978-3-540-30233-9_2,Conference paper
A Science of Software Design,Algebraic Methodology and Software Technology,,,,10.1007/978-3-540-27815-3_2,Don Batory,2004,https://link.springer.com/chapter/10.1007/978-3-540-27815-3_2,Conference paper
Generating MSCs from an Integrated Formal Specification Language,Integrated Formal Methods,,,,10.1007/978-3-540-24756-2_10,Jin Song DongShengchao QinJun Sun,2004,https://link.springer.com/chapter/10.1007/978-3-540-24756-2_10,Conference paper
Efficient reduction of finite state model checking to reachability analysis,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-003-0121-x,Viktor SchuppanArmin Biere,2004,https://link.springer.com/article/10.1007/s10009-003-0121-x,Article
Partially Disjunctive Heap Abstraction,Static Analysis,,,,10.1007/978-3-540-27864-1_20,Roman ManevichMooly SagivGanesan RamalingamJohn Field,2004,https://link.springer.com/chapter/10.1007/978-3-540-27864-1_20,Conference paper
Towards a Tool Environment for Model-Based Testing with AsmL,Formal Approaches to Software Testing,,,,10.1007/978-3-540-24617-6_18,Mike BarnettWolfgang GrieskampLev NachmansonWolfram SchulteNikolai TillmannMargus Veanes,2004,https://link.springer.com/chapter/10.1007/978-3-540-24617-6_18,Conference paper
Towards Timed Automata and Multi-agent Systems,Formal Approaches to Agent-Based Systems,,,,10.1007/978-3-540-30960-4_11,G. HutzlerH. KlaudelD. Y. Wang,2004,https://link.springer.com/chapter/10.1007/978-3-540-30960-4_11,Conference paper
A Semantic Framework for Designer Transactions,Programming Languages and Systems,,,,10.1007/978-3-540-24725-8_18,Jan VitekSuresh JagannathanAdam WelcAntony L. Hosking,2004,https://link.springer.com/chapter/10.1007/978-3-540-24725-8_18,Conference paper
Automated Verification of UMLsec Models for Security Requirements,«UML» 2004 — The Unified Modeling Language. Modeling Languages and Applications,,,,10.1007/978-3-540-30187-5_26,Jan JürjensPasha Shabalin,2004,https://link.springer.com/chapter/10.1007/978-3-540-30187-5_26,Conference paper
Embedding Formal Development in Software Engineering,Teaching Formal Methods,,,,10.1007/978-3-540-30472-2_13,Ken Robinson,2004,https://link.springer.com/chapter/10.1007/978-3-540-30472-2_13,Conference paper
A Temporal Logic Based Framework for Intrusion Detection,Formal Techniques for Networked and Distributed Systems – FORTE 2004,,,,10.1007/978-3-540-30232-2_23,Prasad NaldurgKoushik SenPrasanna Thati,2004,https://link.springer.com/chapter/10.1007/978-3-540-30232-2_23,Conference paper
Integrating Formal Specification and Software Verification and Validation,Teaching Formal Methods,,,,10.1007/978-3-540-30472-2_8,Roger DukeTim MillerPaul Strooper,2004,https://link.springer.com/chapter/10.1007/978-3-540-30472-2_8,Conference paper
Automatic Inference of Class Invariants,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-540-24622-0_18,Francesco Logozzo,2004,https://link.springer.com/chapter/10.1007/978-3-540-24622-0_18,Conference paper
Directed explicit-state model checking in the validation of communication protocols,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-002-0104-3,Stefan EdelkampStefan LeueAlberto Lluch-Lafuente,2004,https://link.springer.com/article/10.1007/s10009-002-0104-3,Article
Introductory paper: scalability aspects of validation,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-003-0112-y,Tiziana MargariaWang Yi,2003,https://link.springer.com/article/10.1007/s10009-003-0112-y,Article
OCL 1.4/5 vs. 2.0 Expressions Formal semantics and expressiveness,Software & Systems Modeling,,,,10.1007/s10270-003-0035-9,María Victoria CengarleAlexander Knapp,2004,https://link.springer.com/article/10.1007/s10270-003-0035-9,Article
ObsSlice: A Timed Automata Slicer Based on Observers,Computer Aided Verification,,,,10.1007/978-3-540-27813-9_39,Víctor BrabermanDiego GarbervetskyAlfredo Olivero,2004,https://link.springer.com/chapter/10.1007/978-3-540-27813-9_39,Conference paper
A Relational Model for Object-Oriented Designs,Programming Languages and Systems,,,,10.1007/978-3-540-30477-7_28,He JifengZhiming LiuXiaoshan LiShengchao Qin,2004,https://link.springer.com/chapter/10.1007/978-3-540-30477-7_28,Conference paper
Learning of Event-Recording Automata,"Formal Techniques, Modelling and Analysis of Timed and Fault-Tolerant Systems",,,,10.1007/978-3-540-30206-3_26,Olga GrinchteinBengt JonssonMartin Leucker,2004,https://link.springer.com/chapter/10.1007/978-3-540-30206-3_26,Conference paper
An Algebraic Approach to Bi-directional Updating,Programming Languages and Systems,,,,10.1007/978-3-540-30477-7_2,Shin-Cheng MuZhenjiang HuMasato Takeichi,2004,https://link.springer.com/chapter/10.1007/978-3-540-30477-7_2,Conference paper
Real-Time Systems Development Using Hierarchical State Machines,Modular Programming Languages,,,,10.1007/978-3-540-45213-3_16,Angelo FurfaroLibero NigroFrancesco Pupo,2003,https://link.springer.com/chapter/10.1007/978-3-540-45213-3_16,Conference paper
A Toolset for Modelling and Verification of GALS Systems,Computer Aided Verification,,,,10.1007/978-3-540-27813-9_47,S. RameshSampada SonalkarVijay D’silvaNaveen Chandra R.B. Vijayalakshmi,2004,https://link.springer.com/chapter/10.1007/978-3-540-27813-9_47,Conference paper
Software Model Checking Using Linear Constraints,Formal Methods and Software Engineering,,,,10.1007/978-3-540-30482-1_22,Alessandro ArmandoClaudio CastelliniJacopo Mantovani,2004,https://link.springer.com/chapter/10.1007/978-3-540-30482-1_22,Conference paper
A Formal Reduction for Lock-Free Parallel Algorithms,Computer Aided Verification,,,,10.1007/978-3-540-27813-9_4,Hui GaoWim H. Hesselink,2004,https://link.springer.com/chapter/10.1007/978-3-540-27813-9_4,Conference paper
The OsMoSys approach to multi-formalism modeling of systems,Software & Systems Modeling,,,,10.1007/s10270-003-0039-5,V. VittoriniM. IaconoN. MazzoccaG. Franceschinis,2004,https://link.springer.com/article/10.1007/s10270-003-0039-5,Article
Using Dynamic Modeling and Simulation to Improve the COTS Software Process,Product Focused Software Process Improvement,,,,10.1007/978-3-540-24659-6_41,Mercedes RuizIsabel RamosMiguel Toro,2004,https://link.springer.com/chapter/10.1007/978-3-540-24659-6_41,Conference paper
Workshops at the UML 2004 Conference,«UML» 2004 — The Unified Modeling Language. Modeling Languages and Applications,,,,10.1007/978-3-540-30187-5_31,Ambrosio Toval,2004,https://link.springer.com/chapter/10.1007/978-3-540-30187-5_31,Conference paper
Formal Verification of Web Applications Modeled by Communicating Automata,Formal Techniques for Networked and Distributed Systems – FORTE 2004,,,,10.1007/978-3-540-30232-2_8,May HaydarAlexandre PetrenkoHouari Sahraoui,2004,https://link.springer.com/chapter/10.1007/978-3-540-30232-2_8,Conference paper
Testing of Service-Oriented Architectures – A Practical Approach,Object-Oriented and Internet-Based Technologies,,,,10.1007/978-3-540-30196-7_8,Schahram DustdarStephan Haslinger,2004,https://link.springer.com/chapter/10.1007/978-3-540-30196-7_8,Conference paper
Rule-Based Programming and Proving: The ELAN Experience Outcomes,Advances in Computer Science - ASIAN 2004. Higher-Level Decision Making,,,,10.1007/978-3-540-30502-6_27,Claude KirchnerHélène Kirchner,2004,https://link.springer.com/chapter/10.1007/978-3-540-30502-6_27,Conference paper
Systematic Testing of Software Architectures in the C2 Style,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-540-24721-0_22,Henry MucciniMarcio DiasDebra J. Richardson,2004,https://link.springer.com/chapter/10.1007/978-3-540-24721-0_22,Conference paper
SAQI: Semantics Aware Query Interface,Distributed Computing and Internet Technology,,,,10.1007/978-3-540-30555-2_21,M. K. MadhuMohanSujatha R. UpadhyayaP. Sreenivasa Kumar,2004,https://link.springer.com/chapter/10.1007/978-3-540-30555-2_21,Conference paper
Symbolic Model Checking of Non-regular Properties,Computer Aided Verification,,,,10.1007/978-3-540-27813-9_7,Martin Lange,2004,https://link.springer.com/chapter/10.1007/978-3-540-27813-9_7,Conference paper
Automatic Creation of Environment Models via Training,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-540-24730-2_7,Thomas BallVladimir LevinFei Xie,2004,https://link.springer.com/chapter/10.1007/978-3-540-24730-2_7,Conference paper
OCL-Based Automated Validation Method for UML Specifications,Programming and Computer Software,,,,10.1023/B:PACS.0000004132.42846.11,L. Ol'khovichD. V. Koznov,2003,https://link.springer.com/article/10.1023/B:PACS.0000004132.42846.11,Article
CoPS – Checker of Persistent Security,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-540-24730-2_11,Carla PiazzaEnrico PivatoSabina Rossi,2004,https://link.springer.com/chapter/10.1007/978-3-540-24730-2_11,Conference paper
Formalizing the Reusability of Software Agents,Engineering Societies in the Agents World IV,,,,10.1007/978-3-540-25946-6_16,Federico Bergenti,2004,https://link.springer.com/chapter/10.1007/978-3-540-25946-6_16,Conference paper
Early Identification of Incompatibilities in Multi-component Upgrades,ECOOP 2004 – Object-Oriented Programming,,,,10.1007/978-3-540-24851-4_20,Stephen McCamantMichael D. Ernst,2004,https://link.springer.com/chapter/10.1007/978-3-540-24851-4_20,Conference paper
Symbolic Model Checking for Probabilistic Timed Automata,"Formal Techniques, Modelling and Analysis of Timed and Fault-Tolerant Systems",,,,10.1007/978-3-540-30206-3_21,Marta KwiatkowskaGethin NormanJeremy SprostonFuzhi Wang,2004,https://link.springer.com/chapter/10.1007/978-3-540-30206-3_21,Conference paper
Zing: Exploiting Program Structure for Model Checking Concurrent Software,CONCUR 2004 - Concurrency Theory,,,,10.1007/978-3-540-28644-8_1,Tony AndrewsShaz QadeerSriram K. RajamaniJakob RehofYichen Xie,2004,https://link.springer.com/chapter/10.1007/978-3-540-28644-8_1,Conference paper
Teaching How to Derive Correct Concurrent Programs from State-Based Specifications and Code Patterns,Teaching Formal Methods,,,,10.1007/978-3-540-30472-2_6,Manuel CarroJulio MariñoÁngel HerranzJuan José Moreno-Navarro,2004,https://link.springer.com/chapter/10.1007/978-3-540-30472-2_6,Conference paper
Model-Driven Software Verification,Model Checking Software,,,,10.1007/978-3-540-24732-6_6,Gerard J. HolzmannRajeev Joshi,2004,https://link.springer.com/chapter/10.1007/978-3-540-24732-6_6,Conference paper
Proof Reuse with Extended Inductive Types,Theorem Proving in Higher Order Logics,,,,10.1007/978-3-540-30142-4_4,Olivier Boite,2004,https://link.springer.com/chapter/10.1007/978-3-540-30142-4_4,Conference paper
Schedule-Carrying Code,Embedded Software,,,,10.1007/978-3-540-45212-6_16,Thomas A. HenzingerChristoph M. KirschSlobodan Matic,2003,https://link.springer.com/chapter/10.1007/978-3-540-45212-6_16,Conference paper
A COM-Based Customization Testing Technique,Software Engineering Research and Applications,,,,10.1007/978-3-540-24675-6_15,Hoijin YoonEunhee KimByoungju Choi,2004,https://link.springer.com/chapter/10.1007/978-3-540-24675-6_15,Conference paper
A Tool-Supported Proof System for Multithreaded Java,Formal Methods for Components and Objects,,,,10.1007/978-3-540-39656-7_1,Erika ÁbrahámFrank S. de BoerWillem-Paul de RoeverMartin Steffen,2003,https://link.springer.com/chapter/10.1007/978-3-540-39656-7_1,Conference paper
"Specification, Abduction, and Proof",Automated Technology for Verification and Analysis,,,,10.1007/978-3-540-30476-0_25,Konstantine Arkoudas,2004,https://link.springer.com/chapter/10.1007/978-3-540-30476-0_25,Conference paper
Preserving Properties under Change,Formal Methods for Components and Objects,,,,10.1007/978-3-540-30101-1_16,Heike Wehrheim,2004,https://link.springer.com/chapter/10.1007/978-3-540-30101-1_16,Conference paper
Using Process Restarts to Improve Dynamic Provisioning,Utility Computing,,,,10.1007/978-3-540-30184-4_19,Raquel V. LopesWalfredo CirneFrancisco V. Brasileiro,2004,https://link.springer.com/chapter/10.1007/978-3-540-30184-4_19,Conference paper
Deductive Verification of UML Models in TLPVS,«UML» 2004 — The Unified Modeling Language. Modeling Languages and Applications,,,,10.1007/978-3-540-30187-5_24,Tamarah AronsJozef HoomanHillel KuglerAmir PnueliMark van der Zwaag,2004,https://link.springer.com/chapter/10.1007/978-3-540-30187-5_24,Conference paper
Towards Derandomizing PRM Planners,MICAI 2004: Advances in Artificial Intelligence,,,,10.1007/978-3-540-24694-7_94,Abraham SánchezRené Zapata,2004,https://link.springer.com/chapter/10.1007/978-3-540-24694-7_94,Conference paper
A Method for Compiling and Executing Expressive Assertions,Integrated Formal Methods,,,,10.1007/978-3-540-24756-2_28,F. J. Galán MorilloJ. M. Cañete Valdeón,2004,https://link.springer.com/chapter/10.1007/978-3-540-24756-2_28,Conference paper
Model-Checking Middleware-Based Event-Driven Real-Time Embedded Software,Formal Methods for Components and Objects,,,,10.1007/978-3-540-39656-7_6,Xianghua DengMatthew B. DwyerJohn HatcliffGeorg JungRobbyGurdip Singh,2003,https://link.springer.com/chapter/10.1007/978-3-540-39656-7_6,Conference paper
A Program Logic for Handling Java Card’s Transaction Mechanism,Fundamental Approaches to Software Engineering,,,,10.1007/3-540-36578-8_18,Bernhard BeckertWojciech Mostowski,2003,https://link.springer.com/chapter/10.1007/3-540-36578-8_18,Conference paper
Theorem Proving Languages for Verification,Automated Technology for Verification and Analysis,,,,10.1007/978-3-540-30476-0_5,Jean-Pierre Jouannaud,2004,https://link.springer.com/chapter/10.1007/978-3-540-30476-0_5,Conference paper
Deductive Verification of Distributed Groupware Systems,Algebraic Methodology and Software Technology,,,,10.1007/978-3-540-27815-3_20,Abdessamad IminePascal MolliGérald OsterMichaël Rusinowitch,2004,https://link.springer.com/chapter/10.1007/978-3-540-27815-3_20,Conference paper
Verifying Commit-Atomicity Using Model-Checking,Model Checking Software,,,,10.1007/978-3-540-24732-6_18,Cormac Flanagan,2004,https://link.springer.com/chapter/10.1007/978-3-540-24732-6_18,Conference paper
An Implementation of Session Types,Practical Aspects of Declarative Languages,,,,10.1007/978-3-540-24836-1_5,Matthias NeubauerPeter Thiemann,2004,https://link.springer.com/chapter/10.1007/978-3-540-24836-1_5,Conference paper
